"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002377","immunoglobulin production","81/865","275/28905",0.294545454545455,9.84258539148713,25.878134079161,5.55558149582158e-57,2.61056774488656e-53,2.05147156708864e-53,"14990/16197/545847/14728/16019/667683/16193/14130/236047/16098/667865/381783/16142/667550/667924/108022/435900/381777/404743/69816/667881/620400/667914/626347/380797/434025/637227/108024/667899/619846/385109/667940/545851/692161/434040/677858/22163/692165/385253/434036/692169/692187/243433/240754/243420/384514/628144/381778/434041/26909/232065/628571/667435/640340/384515/628027/619806/692152/108004/235952/620050/108005/243451/546244/20371/243431/434028/636752/381784/381776/692245/545848/381831/546213/620126/620017/434039/628072/100503545/545850/628541",81
"GO:0002440","production of molecular mediator of immune response","93/865","423/28905",0.219858156028369,7.34682080924855,23.096129341425,4.68393717557675e-53,1.10049103940176e-49,8.64802716417012e-50,"14990/21687/16197/22418/545847/14728/14125/16019/667683/16193/11433/14130/236047/16098/667865/381783/16142/667550/667924/108022/16447/435900/18173/381777/404743/69816/667881/620400/667914/100689/626347/380797/434025/637227/56644/108024/667899/619846/385109/667940/545851/692161/434040/677858/22163/692165/385253/434036/692169/692187/243433/240754/243420/384514/628144/381778/434041/26909/232065/628571/667435/640340/384515/628027/246256/619806/692152/108004/235952/620050/108005/243451/546244/20371/243431/434028/636752/381784/381776/19074/692245/545848/381831/546213/620126/620017/434039/628072/16160/100503545/58218/545850/628541",93
"GO:0019724","B cell mediated immunity","51/865","305/28905",0.167213114754098,5.58762437221643,14.1466229287849,1.33063977925231e-23,2.08422544090221e-20,1.63785415635688e-20,"777686/12268/14990/544896/83433/404711/14125/12259/16019/110786/14128/12260/12262/14130/238447/12984/18733/780939/110787/619994/380797/780825/380823/629826/238418/668421/780931/110785/16016/100775175/26909/619833/100775173/246256/12478/16199/20371/195180/668549/434609/213570/12630/780799/12269/668469/380808/380809/16160/780793/636260/435328",51
"GO:0016064","immunoglobulin mediated immune response","50/865","302/28905",0.165562913907285,5.53248095547985,13.9069434842791,5.78380791054978e-23,6.79452834291836e-20,5.33936793426543e-20,"777686/12268/14990/544896/83433/404711/14125/12259/16019/110786/14128/12260/12262/14130/238447/12984/780939/110787/619994/380797/780825/380823/629826/238418/668421/780931/110785/16016/100775175/26909/619833/100775173/246256/12478/16199/20371/195180/668549/434609/213570/12630/780799/12269/668469/380808/380809/16160/780793/636260/435328",50
"GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","62/865","494/28905",0.125506072874494,4.19393414617023,12.5760482574878,1.27531355969937e-21,1.19853968340547e-18,9.41852624721138e-19,"777686/12268/12267/14990/544896/17082/16197/83433/404711/14728/14125/12259/16019/110786/14128/16193/12260/12262/14130/17085/238447/12984/18733/780939/18173/110787/619994/380797/56644/780825/77777/380823/629826/238418/668421/56620/780931/110785/16016/100775175/26909/619833/100775173/246256/12478/16199/20371/195180/668549/434609/213570/12630/780799/240873/12269/668469/380808/380809/16160/780793/636260/435328",62
"GO:0002449","lymphocyte mediated immunity","56/865","482/28905",0.116182572614108,3.88237833689108,11.2082438248141,4.47256198212356e-18,3.50276145899977e-15,2.75258726899815e-15,"777686/12268/14990/544896/16197/83433/404711/14728/14125/12259/16019/110786/14128/16193/12260/12262/14130/238447/12984/18733/780939/18173/110787/619994/380797/780825/77777/380823/629826/238418/668421/780931/110785/16016/100775175/26909/619833/100775173/246256/12478/16199/20371/195180/668549/434609/213570/12630/780799/12269/668469/380808/380809/16160/780793/636260/435328",56
"GO:0006959","humoral immune response","40/865","339/28905",0.117994100294985,3.94291268095555,9.5730545332442,1.70408380249163e-13,1.14392711255831e-10,8.98936237464755e-11,"12268/14990/83433/404711/625018/12259/16019/20307/14128/12260/12262/16069/14130/109648/192200/238447/16447/17174/100689/100034251/20311/15945/16016/16854/66107/17329/26909/232345/13035/16678/12945/12630/330122/12269/209232/20301/100039863/100040048/385643/20202",40
"GO:0045055","regulated exocytosis","34/865","266/28905",0.12781954887218,4.27124168803512,9.41396434482848,1.16866550592548e-12,6.86444901542976e-10,5.39431394050864e-10,"20965/243978/233231/21990/18751/14126/19894/18166/14125/225642/243979/12523/12286/19204/16414/217303/109648/56807/56743/18442/110058/214084/12290/58226/246256/208898/20964/27062/68891/239556/328778/12287/116837/57394",34
"GO:0050900","leukocyte migration","42/865","402/28905",0.104477611940299,3.49124320593564,8.8344982858707,2.53934326049754e-12,1.32581933123088e-09,1.04187323483338e-09,"114332/12490/12267/11519/67133/18787/22418/13123/83433/84094/20307/19204/16414/217303/68279/20344/20750/57781/20339/12061/17242/118453/20308/20296/20305/12642/20311/15945/19218/16854/17329/227288/13035/330122/68891/240873/20293/58218/26887/12771/20202/20306",42
"GO:0019221","cytokine-mediated signaling pathway","44/865","471/28905",0.0934182590233546,3.12168182320239,8.15398208835353,3.27313849977387e-11,1.53804778104374e-08,1.20864945865334e-08,"17082/16197/245527/22418/83433/100038909/84094/17381/14728/20307/16193/13349/12984/18733/16184/20308/20296/20305/18725/20311/18413/15945/21935/13653/12804/17329/16181/231655/77772/12777/23960/16199/13874/100041146/246727/20186/330122/214593/240873/237310/16160/20293/17940/20306",44
"GO:0097530","granulocyte migration","25/865","169/28905",0.14792899408284,4.94322262886069,9.02982878274973,4.75069337378181e-11,2.02940983303643e-08,1.59477821581116e-08,"12267/67133/20307/16414/217303/68279/20750/17242/20308/20296/20305/20311/15945/19218/16854/17329/227288/330122/68891/240873/20293/58218/12771/20202/20306",25
"GO:0007159","leukocyte cell-cell adhesion","42/865","445/28905",0.0943820224719101,3.1538871208677,8.04236020142301,6.67436884209488e-11,2.61357159908365e-08,2.05383209632183e-08,"18782/14990/11519/100039795/16197/14728/15519/16193/15505/19204/15507/13655/16414/217303/12578/93695/16000/20344/208154/16184/20339/18784/17242/108078/20296/381091/240754/16854/234199/13035/100043314/12477/76905/20371/21950/68891/240873/15930/20533/16160/26887/20202",42
"GO:0050727","regulation of inflammatory response","40/865","411/28905",0.097323600973236,3.25218345217501,8.07692383468387,7.54967625172747e-11,2.72891759283595e-08,2.14447484138137e-08,"18782/353187/14990/17228/17082/12774/18787/22418/83433/14125/21923/16193/11433/14130/109648/217166/16000/22402/27052/57781/16184/18784/17242/239849/637515/74603/207728/18413/19218/16016/16678/20371/239337/20186/240873/237310/50905/15930/16160/20202",40
"GO:0002237","response to molecule of bacterial origin","40/865","422/28905",0.0947867298578199,3.16741089773443,7.87775802119429,1.67510234555452e-10,5.62236137268622e-08,4.41823987083103e-08,"18126/18787/22418/83433/14728/19222/16193/12523/19204/11433/17130/14130/217166/17084/12514/217304/21897/18173/17079/100689/110759/12061/20296/102635290/207728/20311/15945/19218/66107/17329/13035/414084/246256/13983/20186/330122/15930/16160/100503545/20202",40
"GO:0097529","myeloid leukocyte migration","30/865","255/28905",0.117647058823529,3.93131587895274,8.25787721275394,1.97261789160766e-10,6.11342579208385e-08,4.80413473832734e-08,"12267/67133/18787/83433/20307/16414/217303/68279/20750/57781/17242/118453/20308/20296/20305/20311/15945/19218/16854/17329/227288/13035/330122/68891/240873/20293/58218/12771/20202/20306",30
"GO:1990266","neutrophil migration","22/865","140/28905",0.157142857142857,5.25111478117258,8.85589957838884,2.08160912265039e-10,6.11342579208385e-08,4.80413473832734e-08,"12267/67133/20307/16414/68279/20750/17242/20308/20296/20305/20311/15945/19218/16854/17329/227288/330122/68891/20293/58218/20202/20306",22
"GO:0002274","myeloid leukocyte activation","31/865","281/28905",0.110320284697509,3.68648303951618,7.94822448925189,4.95638932316459e-10,1.37000431938532e-07,1.07659527836913e-07,"243978/17082/233231/22418/83433/14126/14728/14125/12259/14128/225642/243979/12523/19204/16414/217303/109648/217166/56743/217304/21897/18733/18173/18784/77777/214084/17474/13035/246256/21950/68891",31
"GO:0006956","complement activation","15/865","67/28905",0.223880597014925,7.48123544129066,9.32847504676013,9.94777799395418e-10,2.59692271075504e-07,2.04074884226849e-07,"12268/83433/404711/625018/12259/16019/12260/12262/238447/17174/16016/232345/16678/12630/12269",15
"GO:0006887","exocytosis","37/865","394/28905",0.0939086294416244,3.13806813180364,7.50518582374341,1.05212664115827e-09,2.60207530884354e-07,2.0447979264173e-07,"20965/243978/233231/17918/21990/18751/14126/19894/18166/14125/20307/225642/243979/12523/12286/19204/16414/217303/109648/74463/56807/56743/18442/110058/214084/12290/58226/246256/208898/20964/27062/68891/239556/328778/12287/116837/57394",37
"GO:0070661","leukocyte proliferation","38/865","420/28905",0.0904761904761905,3.0233691164327,7.33651269795547,1.78260658934614e-09,4.09050468019694e-07,3.21445557691577e-07,"18782/14990/18162/16197/83433/14728/16019/16193/16889/16414/217303/12578/14130/93695/57916/16000/12984/12518/18173/208154/69816/16184/17079/380797/18784/22163/16854/12478/16199/12477/21942/20371/21950/240873/15930/20533/16160/20293",38
"GO:0032496","response to lipopolysaccharide","37/865","402/28905",0.0920398009950249,3.07561901475283,7.36060316562614,1.82806125312057e-09,4.09050468019694e-07,3.21445557691577e-07,"18126/18787/83433/14728/19222/16193/12523/19204/11433/17130/217166/17084/12514/217304/18173/17079/100689/110759/12061/20296/102635290/207728/20311/15945/19218/66107/17329/13035/414084/246256/13983/20186/330122/15930/16160/100503545/20202",37
"GO:0002444","myeloid leukocyte mediated immunity","22/865","157/28905",0.140127388535032,4.68252273480358,8.12623669917689,1.95511449008563e-09,4.17594681314199e-07,3.28159886661263e-07,"14990/243978/233231/14126/14125/225642/243979/12523/19204/16414/217303/14130/56743/217304/100689/20311/214084/16016/13035/246256/68891/58218",22
"GO:1903037","regulation of leukocyte cell-cell adhesion","37/865","405/28905",0.091358024691358,3.05283665168058,7.30730942967262,2.23946443994092e-09,4.57532321881843e-07,3.5954422221111e-07,"18782/14990/100039795/16197/14728/15519/16193/15505/19204/15507/13655/16414/217303/12578/93695/16000/20344/208154/16184/20339/18784/17242/20296/381091/240754/16854/234199/13035/100043314/12477/20371/21950/240873/15930/20533/16160/26887",37
"GO:0060326","cell chemotaxis","33/865","334/28905",0.0988023952095808,3.30159911391091,7.43084526369901,2.36292752675581e-09,4.62641518676065e-07,3.63559200169272e-07,"12267/12774/18787/22418/13123/20210/20307/15507/13655/16414/270190/20750/17242/118453/20308/20296/20305/12642/20311/15945/16854/17329/227288/13035/12777/330122/240873/20301/20293/58218/12771/20202/20306",33
"GO:0002695","negative regulation of leukocyte activation","26/865","221/28905",0.117647058823529,3.93131587895274,7.68310774970976,3.16886911695289e-09,5.95620639222466e-07,4.68058646832453e-07,"18782/14990/100039795/14728/12523/15507/217303/12578/14130/217166/93695/57916/208154/16184/242248/18784/17242/240754/16854/234199/13035/100043314/12477/20371/240873/15930",26
"GO:0019730","antimicrobial humoral response","26/865","222/28905",0.117117117117117,3.91360724886736,7.6540841584217,3.48912415548171e-09,6.30592092561867e-07,4.95540386130762e-07,"14990/404711/16019/20307/16069/109648/192200/238447/16447/100689/100034251/20311/15945/16016/16854/66107/17329/13035/12945/330122/209232/20301/100039863/100040048/385643/20202",26
"GO:0050866","negative regulation of cell activation","27/865","241/28905",0.112033195020747,3.7437219677164,7.51239210406032,4.63175218836477e-09,8.06096427152816e-07,6.33457570244975e-07,"18782/14990/100039795/83433/14728/12523/15507/217303/12578/14130/217166/93695/57916/208154/16184/242248/18784/17242/240754/16854/234199/13035/100043314/12477/20371/240873/15930",27
"GO:0071621","granulocyte chemotaxis","20/865","137/28905",0.145985401459854,4.87827517826252,7.99175373311048,5.13221759263954e-09,8.61296088136186e-07,6.76835312593215e-07,"12267/20307/16414/20750/17242/20308/20296/20305/20311/15945/16854/17329/227288/330122/240873/20293/58218/12771/20202/20306",20
"GO:0030593","neutrophil chemotaxis","18/865","112/28905",0.160714285714286,5.37045829892651,8.13936560883627,6.30009257636433e-09,9.95118401272526e-07,7.81997368233784e-07,"12267/20307/16414/20750/17242/20308/20296/20305/20311/15945/16854/17329/227288/330122/20293/58218/20202/20306",18
"GO:0051250","negative regulation of lymphocyte activation","24/865","197/28905",0.121827411167513,4.07100730612365,7.59644709074023,6.35317132116957e-09,9.95118401272526e-07,7.81997368233784e-07,"18782/14990/100039795/14728/15507/217303/12578/14130/93695/57916/208154/16184/242248/18784/17242/240754/16854/234199/13035/100043314/12477/20371/240873/15930",24
"GO:0002366","leukocyte activation involved in immune response","32/865","336/28905",0.0952380952380952,3.18249380677126,7.06761953591077,1.00496958773546e-08,1.52333938476416e-06,1.19709110824312e-06,"18985/243978/233231/13388/83433/14126/14728/14125/225642/243979/16193/12523/19204/16414/217303/17085/56743/18173/17079/56644/17242/214084/16854/17474/26909/246256/12478/20371/68891/240873/16160/12557",32
"GO:0042113","B cell activation","31/865","319/28905",0.0971786833855799,3.24734085926033,7.08901047438805,1.0634703143405e-08,1.56163968971438e-06,1.22718877062713e-06,"17060/18985/16197/13388/18751/14728/16019/16193/16071/217303/12578/14130/57916/56743/12518/208154/69816/79221/17079/380797/242248/110763/22163/240754/229499/26909/12478/16199/12477/20371/12557",31
"GO:0002263","cell activation involved in immune response","32/865","340/28905",0.0941176470588235,3.14505270316219,6.98808750831142,1.33476506891793e-08,1.90062456328647e-06,1.49357443756431e-06,"18985/243978/233231/13388/83433/14126/14728/14125/225642/243979/16193/12523/19204/16414/217303/17085/56743/18173/17079/56644/17242/214084/16854/17474/26909/246256/12478/20371/68891/240873/16160/12557",32
"GO:0046651","lymphocyte proliferation","34/865","378/28905",0.0899470899470899,3.00568859528397,6.89412855194802,1.47339154552728e-08,1.99614774085739e-06,1.5686397497626e-06,"18782/14990/16197/14728/16019/16193/16889/16414/217303/12578/14130/93695/57916/16000/12518/18173/208154/69816/16184/17079/380797/18784/22163/16854/12478/16199/12477/21942/20371/21950/240873/15930/20533/16160",34
"GO:1903305","regulation of regulated secretory pathway","21/865","160/28905",0.13125,4.38587427745665,7.54306215409658,1.48680934092378e-08,1.99614774085739e-06,1.5686397497626e-06,"18751/14126/19894/18166/14125/12523/12286/19204/16414/217303/109648/56807/18442/110058/12290/58226/20964/27062/68891/239556/116837",21
"GO:0002455","humoral immune response mediated by circulating immunoglobulin","13/865","59/28905",0.220338983050847,7.3628882139708,8.5928162133258,1.60103061414012e-08,2.089789682179e-06,1.6422267235098e-06,"83433/404711/12259/16019/14128/12260/12262/14130/238447/16016/26909/12630/12269",13
"GO:0050868","negative regulation of T cell activation","21/865","162/28905",0.12962962962963,4.33172768143866,7.46894016676886,1.8569926481871e-08,2.35838066319762e-06,1.85329451204562e-06,"18782/14990/100039795/14728/15507/217303/12578/93695/208154/16184/18784/17242/240754/16854/234199/13035/100043314/12477/20371/240873/15930",21
"GO:0030595","leukocyte chemotaxis","26/865","242/28905",0.107438016528926,3.59016863325849,7.10678086466317,2.12749817991575e-08,2.63081945984845e-06,2.0673860429763e-06,"12267/18787/22418/13123/20307/16414/20750/17242/118453/20308/20296/20305/12642/20311/15945/16854/17329/227288/13035/330122/240873/20293/58218/12771/20202/20306",26
"GO:0032943","mononuclear cell proliferation","34/865","385/28905",0.0883116883116883,2.95103971173335,6.76892553901179,2.31987204327569e-08,2.79514839265448e-06,2.19652122208127e-06,"18782/14990/16197/14728/16019/16193/16889/16414/217303/12578/14130/93695/57916/16000/12518/18173/208154/69816/16184/17079/380797/18784/22163/16854/12478/16199/12477/21942/20371/21950/240873/15930/20533/16160",34
"GO:0006935","chemotaxis","38/865","465/28905",0.0817204301075269,2.73078500839083,6.6084989994151,2.82154652854618e-08,3.31461178440962e-06,2.60473295319473e-06,"12267/12774/18787/22418/13123/83433/20210/20307/268902/19204/15507/13655/16414/270190/20750/17242/118453/20308/20296/20305/12642/20311/15945/16854/17329/227288/22422/13035/12777/93726/330122/240873/20301/20293/58218/12771/20202/20306",38
"GO:0042330","taxis","38/865","467/28905",0.0813704496788009,2.71908999764825,6.57817695767089,3.15957419198443e-08,3.62118027515483e-06,2.84564474081678e-06,"12267/12774/18787/22418/13123/83433/20210/20307/268902/19204/15507/13655/16414/270190/20750/17242/118453/20308/20296/20305/12642/20311/15945/16854/17329/227288/22422/13035/12777/93726/330122/240873/20301/20293/58218/12771/20202/20306",38
"GO:0072677","eosinophil migration","9/865","26/28905",0.346153846153846,11.567140951534,9.4678446284713,3.6515567200927e-08,4.08539643517038e-06,3.21044134688852e-06,"20307/217303/20308/20296/20305/16854/20293/12771/20306",9
"GO:0002697","regulation of immune effector process","38/865","473/28905",0.080338266384778,2.68459836977111,6.48815571850819,4.41665252787343e-08,4.82647679732029e-06,3.79280711573561e-06,"14990/21687/16197/22418/83433/14126/14728/14125/16019/14128/16193/12523/19204/11433/16414/217303/14130/16447/69816/17174/100689/56644/18784/234311/20296/77777/20311/22163/16016/16854/232345/20371/68891/240873/12269/19074/16160/20202",38
"GO:0007162","negative regulation of cell adhesion","31/865","342/28905",0.0906432748538012,3.02895243890072,6.62950394253865,5.32477437288392e-08,5.68661699504126e-06,4.46873409092746e-06,"18782/14990/100039795/18787/17381/14728/21923/15507/11433/217303/12578/93695/208154/12842/16184/13131/18784/17242/240754/16854/234199/16181/13035/100043314/12477/68396/20371/240873/15930/385643/30060",31
"GO:1903038","negative regulation of leukocyte cell-cell adhesion","21/865","179/28905",0.11731843575419,3.92033454968192,6.88366247134558,1.07023438040818e-07,1.11756252300845e-05,8.78218059993427e-06,"18782/14990/100039795/14728/15507/217303/12578/93695/208154/16184/18784/17242/240754/16854/234199/13035/100043314/12477/20371/240873/15930",21
"GO:0032693","negative regulation of interleukin-10 production","8/865","22/28905",0.363636363636364,12.1513399894903,9.18999490752652,1.37216513120663e-07,1.32937623858681e-05,1.04466837176164e-05,"13388/14728/12523/14130/20371/19074/15930/16160",8
"GO:0048245","eosinophil chemotaxis","8/865","22/28905",0.363636363636364,12.1513399894903,9.18999490752652,1.37216513120663e-07,1.32937623858681e-05,1.04466837176164e-05,"20307/20308/20296/20305/16854/20293/12771/20306",8
"GO:0070098","chemokine-mediated signaling pathway","13/865","70/28905",0.185714285714286,6.20586292320396,7.6591362246655,1.38620973168124e-07,1.32937623858681e-05,1.04466837176164e-05,"83433/20307/13349/20308/20296/20305/20311/15945/17329/12777/330122/20293/20306",13
"GO:0071347","cellular response to interleukin-1","14/865","82/28905",0.170731707317073,5.70520231213873,7.49399951149104,1.38624038499157e-07,1.32937623858681e-05,1.04466837176164e-05,"18787/20210/20307/16193/217166/108153/20308/20296/20305/13653/16181/239337/20293/20306",14
"GO:0032680","regulation of tumor necrosis factor production","23/865","216/28905",0.106481481481481,3.55820488118176,6.62830550023588,1.61433537659481e-07,1.5171523869238e-05,1.19222915812518e-05,"14990/12774/22418/83433/14728/16193/12523/19204/15507/11433/14130/93695/16000/21897/100689/56644/69165/20296/23960/20371/246727/20186/16160",23
"GO:0070555","response to interleukin-1","15/865","96/28905",0.15625,5.2212789017341,7.27635023977142,1.68056874121103e-07,1.54842990489228e-05,1.2168080792917e-05,"18787/20210/20307/16193/217166/20339/108153/20308/20296/20305/13653/16181/239337/20293/20306",15
"GO:0031640","killing of cells of another organism","16/865","110/28905",0.145454545454545,4.86053599579611,7.12497640864947,1.82317482173981e-07,1.61643367685951e-05,1.27024772088645e-05,"17110/18126/20307/14128/56644/20311/15945/16854/17329/13035/14938/20301/100039863/100040048/385643/58218",16
"GO:0141061","disruption of cell in another organism","16/865","110/28905",0.145454545454545,4.86053599579611,7.12497640864947,1.82317482173981e-07,1.61643367685951e-05,1.27024772088645e-05,"17110/18126/20307/14128/56644/20311/15945/16854/17329/13035/14938/20301/100039863/100040048/385643/58218",16
"GO:0070663","regulation of leukocyte proliferation","28/865","307/28905",0.0912052117263844,3.04773022537704,6.33537200079171,2.05139469648751e-07,1.77094793998861e-05,1.39167020384629e-05,"18782/14990/14728/16019/16193/217303/12578/14130/93695/57916/16000/12984/208154/69816/16184/380797/18784/22163/16854/12477/21942/20371/21950/240873/15930/20533/16160/20293",28
"GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","23/865","219/28905",0.105022831050228,3.50946234856283,6.54735316954469,2.07282691422374e-07,1.77094793998861e-05,1.39167020384629e-05,"14990/12774/22418/83433/14728/16193/12523/19204/15507/11433/14130/93695/16000/21897/100689/56644/69165/20296/23960/20371/246727/20186/16160",23
"GO:0030198","extracellular matrix organization","29/865","327/28905",0.0886850152905199,2.96351487511269,6.27177080971339,2.26242695566335e-07,1.89841861868966e-05,1.49184093241862e-05,"54409/78892/68169/17228/17381/15118/14086/71355/14219/16193/58223/12819/12842/246228/213945/108153/118453/382864/15891/16854/22431/13035/12821/239337/545893/68553/20682/17389/30060",29
"GO:0045229","external encapsulating structure organization","29/865","328/28905",0.0884146341463415,2.95447976878613,6.25255912453479,2.41261650135398e-07,1.98892718243199e-05,1.56296559312091e-05,"54409/78892/68169/17228/17381/15118/14086/71355/14219/16193/58223/12819/12842/246228/213945/108153/118453/382864/15891/16854/22431/13035/12821/239337/545893/68553/20682/17389/30060",29
"GO:0043062","extracellular structure organization","29/865","329/28905",0.088145896656535,2.94549958711808,6.23342009493051,2.57201997096669e-07,2.08377962820215e-05,1.63750382180602e-05,"54409/78892/68169/17228/17381/15118/14086/71355/14219/16193/58223/12819/12842/246228/213945/108153/118453/382864/15891/16854/22431/13035/12821/239337/545893/68553/20682/17389/30060",29
"GO:0001503","ossification","37/865","487/28905",0.0759753593429158,2.53880666104853,6.01519632640948,2.68709126532778e-07,2.14010878911445e-05,1.68176916302763e-05,"22418/21990/140494/225642/14219/16193/233781/17130/16000/18675/13654/15951/18442/12842/17313/14119/22402/20750/80752/13363/23845/71584/108153/17242/225998/15891/13386/64654/19228/22422/16591/239337/214593/20682/17389/12165/12163",37
"GO:0032640","tumor necrosis factor production","23/865","223/28905",0.103139013452915,3.44651235127919,6.44159107975914,2.87142897107287e-07,2.23475714003141e-05,1.75614700714154e-05,"14990/12774/22418/83433/14728/16193/12523/19204/15507/11433/14130/93695/16000/21897/100689/56644/69165/20296/23960/20371/246727/20186/16160",23
"GO:0050863","regulation of T cell activation","33/865","408/28905",0.0808823529411765,2.70277966678001,6.08396895453351,2.90104672359898e-07,2.23475714003141e-05,1.75614700714154e-05,"18782/14990/100039795/16197/14728/15519/16193/15505/15507/13655/217303/12578/93695/16000/208154/16184/18784/17242/20296/381091/240754/16854/234199/13035/100043314/12477/21942/20371/21950/240873/15930/20533/16160",33
"GO:0017157","regulation of exocytosis","23/865","225/28905",0.102222222222222,3.41587668593449,6.38961177354997,3.36917174021218e-07,2.51837080414789e-05,1.97902012319549e-05,"17918/18751/14126/19894/18166/14125/12523/12286/19204/16414/217303/109648/56807/18442/110058/12290/58226/20964/27062/68891/239556/328778/116837",23
"GO:0006958","complement activation, classical pathway","10/865","42/28905",0.238095238095238,7.95623451692816,7.92366578347994,3.37640690915764e-07,2.51837080414789e-05,1.97902012319549e-05,"83433/404711/12259/16019/12260/12262/238447/16016/12630/12269",10
"GO:0071706","tumor necrosis factor superfamily cytokine production","23/865","226/28905",0.101769911504425,3.40076218732416,6.36384192117908,3.64676215662567e-07,2.67752115218501e-05,2.10408579694784e-05,"14990/12774/22418/83433/14728/16193/12523/19204/15507/11433/14130/93695/16000/21897/100689/56644/69165/20296/23960/20371/246727/20186/16160",23
"GO:0032653","regulation of interleukin-10 production","12/865","64/28905",0.1875,6.26553468208092,7.4067098290849,3.75857182436143e-07,2.71715830810375e-05,2.13523400159674e-05,"13388/83433/14728/16193/12523/14130/56644/100043314/20371/19074/15930/16160",12
"GO:0050670","regulation of lymphocyte proliferation","26/865","280/28905",0.0928571428571429,3.10293146160198,6.21054066571075,3.91997905681913e-07,2.79090630121108e-05,2.19318764454889e-05,"18782/14990/14728/16019/16193/217303/12578/14130/93695/57916/16000/208154/69816/16184/380797/18784/22163/16854/12477/21942/20371/21950/240873/15930/20533/16160",26
"GO:0071219","cellular response to molecule of bacterial origin","28/865","322/28905",0.0869565217391304,2.90575521487811,6.04003105270225,5.4251163397432e-07,3.80486890753034e-05,2.98999342023867e-05,"18126/18787/22418/83433/14728/16193/12523/14130/217166/17084/12514/217304/21897/17079/100689/20296/207728/20311/15945/17329/13035/414084/246256/13983/20186/330122/16160/100503545",28
"GO:0032944","regulation of mononuclear cell proliferation","26/865","285/28905",0.0912280701754386,3.04849406753879,6.10408186068504,5.51130401294108e-07,3.80847317011914e-05,2.99282577049494e-05,"18782/14990/14728/16019/16193/217303/12578/14130/93695/57916/16000/208154/69816/16184/380797/18784/22163/16854/12477/21942/20371/21950/240873/15930/20533/16160",26
"GO:0045766","positive regulation of angiogenesis","20/865","182/28905",0.10989010989011,3.67210823858223,6.35144971792748,6.1838068602169e-07,4.21126209219699e-05,3.30935079567367e-05,"54409/12490/12267/11489/21687/17228/13388/18787/22418/18751/15507/16414/16411/17242/16854/226841/76905/11602/12771/12165",20
"GO:0032613","interleukin-10 production","12/865","67/28905",0.17910447761194,5.98498835303253,7.17491902290676,6.32145448791144e-07,4.24350209124226e-05,3.33468606670576e-05,"13388/83433/14728/16193/12523/14130/56644/100043314/20371/19074/15930/16160",12
"GO:0050729","positive regulation of inflammatory response","19/865","167/28905",0.11377245508982,3.80184140389741,6.37780941741824,6.89130552305006e-07,4.49794383928056e-05,3.53463491407941e-05,"14990/17082/12774/18787/22418/83433/14125/16193/22402/17242/637515/207728/18413/19218/16016/240873/50905/15930/20202",19
"GO:1990868","response to chemokine","13/865","80/28905",0.1625,5.43013005780347,6.96907013402791,6.9876548258668e-07,4.49794383928056e-05,3.53463491407941e-05,"83433/20307/13349/20308/20296/20305/20311/15945/17329/12777/330122/20293/20306",13
"GO:1990869","cellular response to chemokine","13/865","80/28905",0.1625,5.43013005780347,6.96907013402791,6.9876548258668e-07,4.49794383928056e-05,3.53463491407941e-05,"83433/20307/13349/20308/20296/20305/20311/15945/17329/12777/330122/20293/20306",13
"GO:1904018","positive regulation of vasculature development","20/865","185/28905",0.108108108108108,3.61256053741603,6.2612065709493,8.02897665534501e-07,5.09840017614408e-05,4.00649361407543e-05,"54409/12490/12267/11489/21687/17228/13388/18787/22418/18751/15507/16414/16411/17242/16854/226841/76905/11602/12771/12165",20
"GO:0050869","negative regulation of B cell activation","9/865","36/28905",0.25,8.35404624277457,7.75460641166256,8.40969221684055e-07,5.22158923614976e-05,4.10329970327693e-05,"14728/217303/12578/14130/57916/208154/242248/12477/20371",9
"GO:0007626","locomotory behavior","25/865","273/28905",0.0915750915750916,3.06009019881852,6.00675253161951,8.44521774733735e-07,5.22158923614976e-05,4.10329970327693e-05,"17762/17918/244723/18166/18619/12286/233878/19049/18143/268890/13131/19156/214084/80297/12290/13653/12661/14811/16513/57277/15930/20273/12287/15438/17910",25
"GO:0002526","acute inflammatory response","17/865","138/28905",0.123188405797101,4.11648655441066,6.4454840410005,8.61615997834205e-07,5.25809555041939e-05,4.13198758769978e-05,"18782/14990/12774/20210/14125/16193/16889/14069/14130/109648/20716/18406/19218/16016/16181/18405/246256",17
"GO:0019226","transmission of nerve impulse","15/865","109/28905",0.137614678899083,4.59855756483004,6.61109874929515,9.09619396186478e-07,5.479873772667e-05,4.30626834254003e-05,"18212/18619/16193/12286/16490/14799/319504/54140/15165/80297/12290/58226/269116/239556/20273",15
"GO:0071216","cellular response to biotic stimulus","29/865","350/28905",0.0828571428571429,2.768769611891,5.8473923009434,9.23983138876982e-07,5.48554124891568e-05,4.31072203519141e-05,"18126/18787/22418/83433/14728/16193/12523/14130/217166/17084/12514/217304/21897/17079/100689/56644/20296/207728/20311/15945/17329/13035/414084/246256/13983/20186/330122/16160/100503545",29
