Gene,Symbol,Ure,Ure,Ure,Ure_DMXAA,Ure_DMXAA,Ure_DMXAA,Ure_RT,Ure_RT,Ure_RT,Ure_RT_DMXAA,Ure_RT_DMXAA,Ure_RT_DMXAA,PBS_RT_DMXAA,PBS_RT_DMXAA,PBS_RT_DMXAA
ENSMUSG00000055897,Ppp4r1l-ps,24.68571938,29.09771742,26.8221436,33.26066614,31.95142752,25.97808146,35.92801769,24.97579202,24.06081207,23.69183274,30.47092933,31.89854272,20.23219813,24.62252366,27.49159702
ENSMUSG00000027519,Rab22a,117.8040026,116.6933408,92.7074091,99.78199842,96.84462043,95.90146373,105.2870118,114.1674739,125.4888818,94.60652665,102.9853709,91.62135945,111.809516,110.5950225,108.6854176
ENSMUSG00000054455,Vapb,165.7692928,153.1108582,176.5341085,147.6380624,157.0467392,151.2908533,154.9634451,162.6873247,162.1471898,157.5882087,152.8324139,153.6794278,175.8108251,170.8904016,157.8878218
ENSMUSG00000027522,Stx16,68.90128005,65.57572907,62.34498256,67.55049495,66.50900736,58.36485263,65.9806441,57.79960362,59.62544675,62.3920663,66.88740586,68.61664718,55.92311752,59.97441516,74.36197807
ENSMUSG00000039263,Npepl1,58.95408089,60.4337208,66.90534702,63.85486538,64.11134722,65.00242411,66.30379062,63.79167262,56.7494911,60.62321906,64.60474042,60.36873738,62.23879461,60.61634315,60.66544766
ENSMUSG00000027523,Gnas,376.4832604,374.5801794,356.0084519,379.3400024,371.8458139,377.0827243,360.8665326,380.2577592,381.6919733,384.3758655,385.1865213,378.7082439,394.1423135,401.6635144,383.9626871
ENSMUSG00000090625,Gm20721,2.812297145,2.782733891,2.580206208,2.993927754,2.554029279,2.918242631,2.555795208,2.121086371,2.632917146,2.733673008,3.29128505,3.279289438,2.680490859,2.613563963,2.759013321
ENSMUSG00000016253,Nelfcd,34.84123685,34.78417363,36.2428965,37.19019632,35.75640991,38.16603598,35.10546291,34.2555449,31.02791591,34.30491618,36.36339128,32.99163919,31.79869978,33.79292353,32.84539667
ENSMUSG00000016256,Ctsz,151.4994888,145.186116,185.474823,152.7838757,182.9518933,163.8793509,160.2806742,291.0660773,162.2282026,280.8178998,273.6544263,352.0267525,207.8665583,379.9296667,216.8781542
ENSMUSG00000016255,Tubb1,4.687161908,7.138317371,5.820465167,6.829897689,8.443933536,3.20434485,7.931778231,4.878498654,5.103808622,4.770527406,4.990012818,3.825837678,5.471138877,3.347195953,4.368437758
ENSMUSG00000016252,Atp5e,62.0788555,61.09915716,86.0468768,59.17685326,62.33916363,68.14954851,67.68450757,67.50357377,60.15203018,60.62321906,63.59612081,64.7908095,72.70372468,75.38068694,69.23809619
ENSMUSG00000016257,Prelid3b,29.68535875,25.52855874,31.80254163,29.00367512,27.57309161,33.01619605,30.05262641,29.96034499,31.14943516,29.05197589,31.95731613,34.87971493,33.41433811,35.26018751,33.6008408
ENSMUSG00000050600,Zfp831,1.979023917,1.754332235,1.380110297,5.379713933,3.387998024,3.032683519,4.465297375,3.181629557,2.349372223,3.966505933,3.928307963,3.03085842,1.982828855,2.15504397,1.412352057
ENSMUSG00000027524,Edn3,25.88354965,17.42233392,20.94167364,22.08021718,17.61758972,29.46852853,20.27009992,23.17286861,19.88865106,22.19099265,21.18101185,20.7191469,19.64469328,18.47835574,22.56478751
ENSMUSG00000090093,Gm14399,2.812297145,3.448170256,2.520201412,3.508509087,2.762521465,2.7465813,3.789627377,2.333195008,3.118994158,2.733673008,2.495006409,2.384937773,2.717209912,3.255491954,2.26633237
ENSMUSG00000078902,Gm14443,0.572875344,1.270378515,0.480038364,0.701701817,1.094583977,0.572204438,0.82255478,0.265135796,0.445570594,0.750420041,0.849363884,0.844665461,0.550785793,0.229259997,1.116743487
ENSMUSG00000078897,Gm4724,0.833273228,0.84691901,0.960076729,1.029162665,0.886091791,0.858306656,1.1457013,1.060543186,0.567089847,0.750420041,0.902449127,0.894351665,0.587504846,1.008743986,0.558371743
ENSMUSG00000078878,Gm14305,5.832912597,5.323490921,4.500359665,6.128195871,5.264427698,6.523130588,5.434736936,5.673906043,6.724065327,6.378570352,4.034478448,5.117678971,6.682867622,5.869055918,5.386645054
ENSMUSG00000078877,Gm14295,4.062206987,4.174100836,3.540282937,3.789189814,4.482582,4.234312838,4.083396941,4.295199902,4.860770116,4.395317386,4.140648934,4.322699714,2.974243282,3.57645595,3.448766651
ENSMUSG00000083111,Gm14421,0.520795768,0.544447935,0.240019182,0.42102109,0.364861326,0.45776355,0.558162172,0.265135796,0.567089847,0.589615747,0.371596699,0.69560685,0.330471476,0.183407997,0.361299363
ENSMUSG00000078870,Gm14410,2.760217568,4.053112406,3.300263754,3.040707875,3.283751931,3.833769732,3.730873464,3.340711035,3.159500575,3.216085892,3.662881749,3.279289438,3.414871917,3.301343954,3.186003477
ENSMUSG00000078868,Gm14412,1.041591535,1.2098843,1.380110297,0.982382544,1.355199209,1.201629319,1.351339995,1.537787619,1.012660441,1.286434357,1.16787534,1.490586108,1.578919273,1.238003983,1.609424437
ENSMUSG00000078867,Gm14418,1.718626033,2.05680331,1.500119888,1.450183756,1.355199209,2.231597306,1.938879123,2.22714069,1.498737452,2.680071577,2.388835923,1.639644719,1.982828855,1.42141198,2.200641577
ENSMUSG00000078866,Zfp970,29.99783621,35.38911578,23.28186067,28.11485281,28.87616777,34.90447069,34.48854683,24.23341179,22.23802328,26.10389716,26.48953613,18.38389533,29.33852324,22.83429568,29.56085701
ENSMUSG00000094786,Gm14403,7.186981593,9.074132252,6.900551487,7.157358537,5.733535117,10.58578209,8.254924752,8.378291167,7.250648756,7.879410435,8.334383111,7.701361559,8.996167953,8.207507885,6.569079335
ENSMUSG00000078864,Gm14322,2.603978838,2.843228106,2.940234981,2.993927754,2.345537093,2.059935975,2.614549121,2.598330805,2.349372223,2.304861556,2.282665438,2.136506755,2.753928965,1.971635972,2.06925999
ENSMUSG00000095362,Gm14325,9.47848297,10.70747606,7.680613828,10.85298811,9.642763606,9.326932332,10.16442692,9.173698556,9.600020979,10.18427199,10.35162233,9.291320074,10.39149196,11.00447985,8.079967582
ENSMUSG00000082901,Gm14323,0.468716191,0.84691901,0.780062342,0.608141575,0.781845698,1.087188431,0.440654346,0.689353071,0.121519253,0.428811452,0.477767185,0.69560685,0.51406674,0.504371993,0.328453967
ENSMUSG00000074521,Gm14327,1.666546456,1.69383802,1.260100706,1.590524119,1.980675768,2.231597306,2.027009992,0.848434549,1.498737452,1.39363722,1.380216311,0.944037869,1.211728745,1.283855982,1.346661264
ENSMUSG00000078862,Gm14326,6.770344979,7.440788447,6.600527509,9.496364594,9.642763606,8.697507451,8.343055621,7.582883777,7.736725768,9.862663402,8.12204214,7.105127116,7.857877314,8.207507885,7.423059648
ENSMUSG00000074519,Zfp971,6.509947095,7.077823156,4.740378847,6.362096477,6.254765582,5.207060382,6.198537803,6.257204795,6.237988315,6.64657751,7.060337285,6.508892672,6.021924671,6.052463915,5.419490451
ENSMUSG00000078861,Zfp931,5.728753443,5.504973566,6.840546691,4.911912721,5.525042931,5.207060382,6.462930411,3.870982628,5.184821457,5.413744585,3.87522272,5.366109989,5.544576983,5.089571929,6.733306318
ENSMUSG00000060445,Sycp2,0.624954921,0.36296529,0.900071933,0.982382544,0.521230465,0.514983994,0.851931736,0.265135796,0.121519253,0.482412884,0.265426214,0.496862036,0.403909582,0.458519994,0.459835553
ENSMUSG00000049999,Ppp1r3d,5.989151327,5.807444641,6.960556282,5.894295265,5.212304652,4.920958163,7.314862146,5.992068999,6.481026821,6.539374647,5.786291459,4.571130732,6.646148569,5.960759916,6.273470765
ENSMUSG00000070476,Fam217b,15.05099768,16.15195541,15.12120847,13.75335562,12.50953116,13.21792251,13.60153082,14.8476046,16.40509914,15.00840083,13.80216311,11.62657164,16.26654042,14.5350838,12.64547772
ENSMUSG00000039155,Cdh26,2.08318307,2.601251246,2.160172639,1.263063271,1.459445302,1.659392869,2.438287382,3.71190115,3.159500575,2.144057261,2.070324467,1.937761941,3.598467181,1.329707981,2.627631734
ENSMUSG00000061897,Gm14292,2.603978838,3.327181826,3.540282937,3.414948844,3.231628884,3.890990175,3.055203467,3.499792513,3.159500575,3.108883029,3.450540778,2.931486013,3.231276652,2.659415963,2.791858717
ENSMUSG00000000305,Cdh4,4.843400639,7.077823156,5.340426803,6.642777204,5.160181605,6.637571476,7.021092582,4.984552973,4.45570594,5.038534564,5.361609517,5.067992768,5.140667402,5.593943922,4.598355534
ENSMUSG00000039117,Taf4,53.53780491,49.24229102,43.98351513,46.68656091,45.34705047,44.57472568,47.70817721,42.20961879,43.50389254,40.20107365,42.57436468,41.23954899,41.08862016,40.80827943,45.98355534
ENSMUSG00000085704,4921531C22Rik,2.968535875,2.964216536,3.000239777,4.06987054,2.814644512,3.6621084,3.348973031,2.810439442,2.875955652,3.055281597,3.397455536,3.776151474,2.827367071,3.438899952,3.711529824
ENSMUSG00000039108,Lsm14b,56.76673867,54.8077588,57.42458933,45.3299374,48.78717154,48.98069985,50.6164959,44.91400391,50.18745145,49.25971558,47.29895128,46.05911074,53.0590314,49.38260331,52.51978928
ENSMUSG00000027566,Psma7,94.00363605,90.07588615,105.368421,91.36157661,91.11108531,92.18213489,90.62791053,107.1148617,93.32678622,93.159288,98.3669548,90.9257526,99.8758238,97.98572263,89.63508752
ENSMUSG00000039086,Ss18l1,10.25967662,9.558085972,9.180733717,8.51398205,11.41494719,9.040830113,11.69202865,11.24175777,10.81521351,9.594656244,10.19236661,10.33473035,9.363358482,10.45425585,9.098174879
ENSMUSG00000039069,Mtg2,14.06148572,14.0951521,14.46115572,14.08081647,14.95931435,11.38686831,13.42526908,11.55992072,12.27344454,10.82748917,10.61704855,12.22280609,12.7782304,11.14203584,12.8097047
ENSMUSG00000039050,Osbpl2,76.76529614,75.7387572,76.98615267,69.60882028,73.59774168,72.04053869,67.24385323,67.29146513,64.20267195,63.94650782,63.06526838,62.25681312,63.04661378,59.97441516,60.66544766
ENSMUSG00000039041,Adrm1,72.75516873,74.58936711,82.80661784,69.18779919,71.92980419,68.03510762,71.2391193,82.08604257,70.80521802,67.69860802,72.19593013,72.39279865,76.37562997,75.33483494,73.21238919
ENSMUSG00000015647,Lama5,225.7128857,237.4397939,195.0155855,252.2851934,271.7174415,214.3477823,250.2035378,226.5850516,208.1219738,205.079077,242.3341331,259.9085311,193.6562848,214.449801,219.8999307
ENSMUSG00000039001,Rps21,187.7989538,196.4247161,263.9010908,197.692792,209.1697857,216.2932774,201.9665753,196.5186523,176.9320322,168.0404879,175.4998125,169.9268163,178.1241255,192.2115813,183.7043036
ENSMUSG00000038990,Cables2,30.41447283,30.97303809,28.74229706,34.9447505,32.21204275,30.15517386,35.22297074,30.06639931,27.98993458,31.08883029,33.44370293,31.6997979,29.77915188,29.84965158,34.22490333
ENSMUSG00000038980,Rbbp8nl,0.937432382,0.48395372,0.780062342,0.79526206,1.511568349,0.400543106,0.440654346,0.424217274,0.486077012,0.428811452,0.477767185,0.645920647,0.51406674,0.550223992,0.853980314
ENSMUSG00000015627,Gata5,13.54068996,13.97416367,12.78102145,14.08081647,13.08288468,13.16070206,17.71430472,12.67349107,11.38230335,17.04525523,12.68737302,17.09205404,14.76105925,9.491363867,16.84968849
ENSMUSG00000038963,Slco4a1,2.135262647,2.903722321,2.760220595,2.572906663,2.606152326,2.460479081,3.378349987,3.393738194,3.402539081,3.376890187,3.450540778,3.527720456,4.22269108,3.026231958,3.612993634
ENSMUSG00000027569,Mrgbp,16.3529871,17.84579343,18.12144825,17.35542495,16.93999012,17.05169224,17.80243559,17.07474529,13.40762424,16.18763232,16.88110719,16.34676099,16.0462261,16.59842377,17.93358658
ENSMUSG00000049401,Ogfr,45.98626628,45.97560341,50.16400907,49.25946758,45.92040398,54.87440556,47.6494233,48.36076927,45.488707,49.42051987,48.73225284,49.43777259,49.38712611,51.35423928,48.80825946
ENSMUSG00000027570,Col9a3,0.885352805,1.149390085,0.480038364,0.935602423,0.677599605,0.629424881,1.086947387,0.583298752,0.567089847,0.375210021,0.796278641,0.54654824,0.734381057,0.641927991,0.853980314
ENSMUSG00000038914,Dido1,92.44124875,89.41044979,71.04567791,89.91139286,89.8601322,86.68897229,97.17897181,83.35869439,84.5368936,75.25640987,79.46860839,82.18098076,83.57256433,84.32182682,88.38696245
ENSMUSG00000027573,Gid8,36.24738542,33.99774884,36.78293966,38.87428068,37.32010131,38.62379953,35.69300204,37.86139173,39.25071869,39.39705218,36.20413555,40.64331455,37.23311961,36.36063549,35.5715646
ENSMUSG00000023393,Slc17a9,4.791321062,3.690147116,5.220417212,5.192593448,5.316550745,3.6621084,4.847197808,4.560335698,4.698744445,5.467346016,4.618416119,5.067992768,3.671905287,4.218383941,4.401283154
ENSMUSG00000038848,Ythdf1,72.59893,72.59305801,67.92542855,62.91926295,62.59977887,70.32392537,67.42011496,69.83676877,73.519148,62.76727632,59.40238663,58.92783748,74.39280111,70.70378301,68.41696127
ENSMUSG00000027574,Nkain4,19.47776171,15.7284959,17.88142907,15.57778034,16.26239051,17.28057401,16.97988081,14.05219721,15.35193228,14.36518365,14.54535651,11.0800234,17.36811201,12.33418783,17.37521484
ENSMUSG00000027575,Arfgap1,37.02857908,37.0829538,38.34306435,42.19566928,40.81234542,40.7981764,41.89153984,39.13404355,33.57982022,35.59135054,39.70776157,39.35147326,34.66278591,35.9479675,37.83789697
ENSMUSG00000070461,9230112E08Rik,8.749368895,7.561776877,7.80062342,7.110578415,7.03661128,6.866453251,7.902401275,6.893530707,7.69621935,5.896157469,7.325763499,6.558578876,6.646148569,6.602687907,8.572648532
ENSMUSG00000016356,Col20a1,5.572514713,5.081514061,4.080326096,5.66039466,5.003812466,4.291533282,5.082213459,3.287683875,3.92912251,3.752100207,5.41469476,5.217051379,2.864086124,4.906163931,5.682253625
ENSMUSG00000016349,Eef1a2,16.24882795,20.38655046,18.72149621,17.63610568,9.382148373,47.37852743,17.27365037,19.1428045,21.91397194,16.40203805,13.58982214,25.29027764,14.68762115,17.83642775,25.84932718
ENSMUSG00000016344,Ppdpf,24.21700319,25.22608766,28.08224431,25.26126542,27.20823028,23.8037046,22.76714122,22.74865133,22.68359387,24.38865135,24.79080836,24.64435699,24.38145111,24.25570766,22.10495196
ENSMUSG00000038751,Ptk6,0.208318307,0.48395372,0.240019182,0.374240969,0.521230465,1.487731538,0.264392608,0.795407389,0.810128353,0.536014315,0.318511456,0.496862036,0.660942952,0.641927991,0.426990157
ENSMUSG00000027579,Srms,4.583002755,4.295089266,6.240498736,4.8651326,6.306888629,4.062651507,5.052836503,2.810439442,4.253173851,3.805701639,2.972773594,4.123954899,4.296129186,2.88867596,3.810066014
ENSMUSG00000027580,Helz2,141.135653,131.2119524,106.8685408,114.9387577,124.6262042,107.5744343,138.6592343,121.4321948,112.6483474,103.0219514,118.964029,112.5889374,115.5548594,104.2215945,133.4836921
ENSMUSG00000038705,Gmeb2,26.56058415,24.50015708,23.46187505,27.88095221,25.27967756,23.23150016,24.91165904,22.74865133,22.35954253,21.9229855,23.94144448,21.96130199,22.61893657,20.77095571,24.92965608
ENSMUSG00000038685,Rtel1,13.90524699,15.78899012,12.1209687,17.07474422,15.42842177,15.5639607,18.06682819,15.00668608,13.69116916,14.68679224,17.30578913,14.70711627,12.74151135,13.11367182,15.8314812
ENSMUSG00000038671,Arfrp1,45.67378882,42.95089266,48.00383643,42.14888916,44.87794305,44.00252125,45.73992113,39.82339662,40.30388554,37.09219062,42.04351225,43.47542816,40.13392479,38.83664346,44.93250265
ENSMUSG00000027582,Zgpat,41.92405929,39.86568769,32.70261357,37.23697644,39.35290012,34.3894867,39.39449855,32.66473012,31.75703142,29.48078734,34.66466351,35.22751836,30.95416157,32.92173554,39.28309442
ENSMUSG00000090077,Lime1,0.781193651,0.72593058,0.480038364,0.888822302,0.729722651,0.45776355,1.057570431,0.848434549,0.6886091,0.750420041,0.955534369,0.944037869,0.587504846,0.641927991,0.853980314
ENSMUSG00000085028,Slc2a4rg-ps,12.39493927,10.94945292,8.280661784,10.94654835,9.590640559,10.24245943,12.74959908,8.11315537,6.683558909,7.289794688,10.24545185,8.247909799,7.600843944,6.969503902,11.39735265
ENSMUSG00000027583,Zbtb46,47.80905146,52.93243814,39.72317464,42.66347049,35.60004077,30.15517386,42.24406332,39.55826082,40.4254048,35.96656056,34.34615205,37.66214233,45.89881609,32.27980755,42.00926235
ENSMUSG00000000827,Tpd52l2,87.28537065,81.18323655,89.34714055,78.82450415,83.8138588,80.1658417,80.69849926,88.39627452,82.99764973,80.241343,78.6192445,86.55336668,90.40230816,92.16251871,86.25201166
ENSMUSG00000000826,Dnajc5,165.4047358,167.0245276,153.0722334,169.4375988,166.1682723,172.4624175,159.1937268,171.7019418,156.3952785,162.3587361,176.7207731,175.4916711,161.6372707,174.0083376,160.2526904
ENSMUSG00000089917,Uckl1,24.73779896,26.25448932,30.24241695,26.99212991,28.56342949,25.11977481,27.99623946,23.33195008,24.87094043,26.05029572,31.7980604,24.8431018,23.90410342,26.73171563,29.36378463
ENSMUSG00000010492,Uckl1os,7.3952999,8.166719027,8.580685762,8.654322414,9.27790228,9.098050557,11.04573561,8.696454122,9.154450385,9.487453381,9.767684665,9.589437296,8.922729847,8.528471881,10.67475392
ENSMUSG00000000823,Zfp512b,34.89331643,37.92987281,37.98303557,54.59240139,51.91455433,50.58287228,54.55300806,49.52736677,41.64059733,46.36523828,56.05801634,50.18306564,35.98467181,39.79953544,41.31950902
ENSMUSG00000002455,Prpf6,75.15082926,75.01282662,78.18624858,80.36824814,75.94327878,77.64814217,75.6162858,72.70023538,69.10394848,75.4708156,69.80709421,73.33683652,72.88731995,71.620823,70.74898443
ENSMUSG00000038605,Samd10,16.45714626,14.70009425,20.28162089,16.74728337,19.85888072,15.90728336,15.54040994,13.36284414,14.82534885,14.36518365,16.45642525,13.91213701,15.56887842,13.43463581,15.8314812
ENSMUSG00000046470,Sox18,156.9157648,130.1230565,157.6926027,136.6447339,92.83114585,99.9068948,129.2879852,124.8259329,148.3750078,122.4256696,106.8605936,92.81382834,165.3458951,131.7327942,156.8039237
ENSMUSG00000059540,Tcea2,4.478843601,4.718548771,6.540522713,6.783117567,6.098396443,5.95092615,6.96233867,4.348227061,4.779757281,4.234513091,5.520865245,5.664227211,5.324262666,5.227127927,5.485181244
ENSMUSG00000002458,Rgs19,21.87342224,20.99149261,22.74181751,19.88155149,20.9534647,19.34050999,20.88701601,22.32443406,18.1468751,23.95983989,22.82665438,22.16004681,24.60176542,23.52207567,19.64154721
ENSMUSG00000027589,Pcmtd2,78.17144471,76.46468778,70.14560598,81.21029032,76.93361666,74.61545866,77.70204971,67.66265524,73.84319934,70.5394839,66.5688944,67.92104033,63.59739957,66.30199107,72.94962601
ENSMUSG00000038628,Polr3k,34.42460024,33.93725462,36.84294446,28.95689499,29.76225956,31.6429054,30.05262641,30.91483386,30.86589024,29.10557732,27.4450705,29.01674291,34.91981928,29.25357559,31.36735382
ENSMUSG00000073295,Nudt11,3.437252066,3.327181826,2.460196617,1.964765088,3.544367163,3.261565294,2.497041295,2.651357964,3.159500575,2.840875871,2.282665438,2.732741198,3.010962335,1.834079974,2.397713957
ENSMUSG00000073293,Nudt10,1.406148572,1.81482645,1.08008632,0.842042181,1.511568349,1.201629319,0.998816518,1.325678982,1.255698947,1.340035788,1.220960583,0.69560685,1.321885903,0.73363199,1.051052694
ENSMUSG00000068270,Shroom4,79.78591159,81.7881787,61.32490104,83.08149517,83.97022794,75.07322221,79.49404405,84.47226474,91.30146534,89.19278207,80.26488703,95.74531435,83.93975486,91.79570271,89.70077832
ENSMUSG00000004317,Clcn5,21.04014901,22.5643422,20.76165926,24.09176239,28.09432207,26.1497428,21.7683247,27.9983401,24.95195326,28.62316444,24.36612642,32.79289438,25.005675,29.02431559,23.09031386
ENSMUSG00000046269,Usp27x,5.989151327,6.714857866,5.820465167,5.28615369,5.472919884,5.378721713,5.875391282,5.19666161,5.792417721,4.984933132,5.361609517,5.018306564,5.838329406,4.585199936,6.897533301
ENSMUSG00000087252,Gm14379,0.364557037,0.24197686,0.360028773,0.467801212,0.573353512,0.343322663,0.616916085,0.848434549,0.445570594,0.321608589,0.637022913,0.794979258,0.660942952,0.550223992,0.361299363
ENSMUSG00000063018,2010204K13Rik,1.874864763,1.633343805,2.340187026,2.058325331,2.189167954,2.346038194,2.350156513,1.696869097,2.794942817,2.358462987,1.698727768,1.540272312,1.909390749,1.742375976,2.430559354
