ID,X,Gene.name,logFC,logCPM,LR,PValue,FDR,gene,symbol,effectsize,signif
ENSMUSG00000032044,ENSMUSG00000032044,Rpusd4,-0.059952223,3.72883562,0.177260087,0.673738529,0.945628213,71989,Rpusd4,-0.059952223,FALSE
ENSMUSG00000031880,ENSMUSG00000031880,Rrad,0.012860537,3.753171044,0.004307557,0.947670827,0.99161876,56437,Rrad,0.012860537,FALSE
ENSMUSG00000070934,ENSMUSG00000070934,Rraga,-0.069978051,6.090758239,0.559660196,0.454397187,0.880969699,68441,Rraga,-0.069978051,FALSE
ENSMUSG00000041658,ENSMUSG00000041658,Rragb,0.048910634,1.899749813,0.041884628,0.837839851,0.977649279,245670,Rragb,0.048910634,FALSE
ENSMUSG00000028646,ENSMUSG00000028646,Rragc,-0.252794109,6.762355542,5.387191979,0.020285089,0.259609979,54170,Rragc,-0.252794109,TRUE
ENSMUSG00000028278,ENSMUSG00000028278,Rragd,-0.450891225,4.920675435,8.305710349,0.003952062,0.093842425,52187,Rragd,-0.450891225,TRUE
ENSMUSG00000038387,ENSMUSG00000038387,Rras,-0.018361874,6.685865423,0.039392881,0.842672348,0.978545232,20130,Rras,-0.018361874,FALSE
ENSMUSG00000055723,ENSMUSG00000055723,Rras2,-0.060742806,6.114655368,0.192301658,0.661007832,0.942620902,66922,Rras2,-0.060742806,FALSE
ENSMUSG00000027422,ENSMUSG00000027422,Rrbp1,-0.084202833,8.476563589,0.534983476,0.464519205,0.886484413,81910,Rrbp1,-0.084202833,FALSE
ENSMUSG00000039087,ENSMUSG00000039087,Rreb1,0.197880541,6.44594562,2.967173926,0.084970174,0.530052304,68750,Rreb1,0.197880541,FALSE
ENSMUSG00000030978,ENSMUSG00000030978,Rrm1,-0.013060644,5.383049182,0.014520809,0.904085243,0.986087052,20133,Rrm1,-0.013060644,FALSE
ENSMUSG00000020649,ENSMUSG00000020649,Rrm2,-0.073431558,3.151054892,0.11622361,0.73316694,0.961139021,20135,Rrm2,-0.073431558,FALSE
ENSMUSG00000022292,ENSMUSG00000022292,Rrm2b,0.022977909,5.809783897,0.043759337,0.834302006,0.977649279,382985,Rrm2b,0.022977909,FALSE
ENSMUSG00000022682,ENSMUSG00000022682,Rrn3,-0.138765696,5.554500012,1.713953106,0.190473277,0.711132609,106298,Rrn3,-0.138765696,FALSE
ENSMUSG00000061032,ENSMUSG00000061032,Rrp1,0.066592006,7.252078728,0.48335107,0.486908328,0.891226435,18114,Rrp1,0.066592006,FALSE
ENSMUSG00000035049,ENSMUSG00000035049,Rrp12,-0.213798448,3.94457764,2.072780879,0.149947891,0.663829401,107094,Rrp12,-0.213798448,FALSE
ENSMUSG00000001305,ENSMUSG00000001305,Rrp15,0.069915037,3.623819494,0.141750335,0.706547106,0.953684564,67223,Rrp15,0.069915037,FALSE
ENSMUSG00000058392,ENSMUSG00000058392,Rrp1b,-0.03200887,4.445049302,0.055390771,0.813935198,0.974828516,72462,Rrp1b,-0.03200887,FALSE
ENSMUSG00000023971,ENSMUSG00000023971,Rrp36,0.039258556,4.262486073,0.082532025,0.773894969,0.967242468,224823,Rrp36,0.039258556,FALSE
ENSMUSG00000018040,ENSMUSG00000018040,Rrp7a,0.009230989,5.864084666,0.008425942,0.926862563,0.988527599,74778,Rrp7a,0.009230989,FALSE
ENSMUSG00000030888,ENSMUSG00000030888,Rrp8,-0.191620759,4.222756803,2.256832453,0.133025907,0.633110186,101867,Rrp8,-0.191620759,FALSE
