"X","ID","Gene.name","logFC","logCPM","LR","PValue","FDR","entrezgene_id"
"ENSMUSG00000058145","ENSMUSG00000058145","Adamts17",0.99952925986615,2.37300065098351,13.2892410254026,0.000266933519471095,0.0335888097968044,233332
"ENSMUSG00000110631","ENSMUSG00000110631","Gm42047",0.728750227257874,5.10796065021501,13.2567539459209,0.000271599544057427,0.0337543460897422,NA
"ENSMUSG00000027322","ENSMUSG00000027322","Siglec1",-0.418704469468337,6.07643243600197,13.2528545806163,0.000272165096958882,0.0337543460897422,20612
"ENSMUSG00000095170","ENSMUSG00000095170","Ighv8-11",-1.94515650015405,4.34296545782081,13.1683027416746,0.000284724508405995,0.035059755717221,NA
"ENSMUSG00000097415","ENSMUSG00000097415","AU020206",-0.519167299586342,6.4039438836921,13.1309883519036,0.00029045151261809,0.0355113023122217,108167440
"ENSMUSG00000026510","ENSMUSG00000026510","Trp53bp2",-0.413196113329689,7.05714030499514,13.0754010346317,0.000299199153885819,0.0363231986889974,209456
"ENSMUSG00000096833","ENSMUSG00000096833","Igkv4-55",1.90011351150981,4.28012145802268,13.026718583155,0.00030707814371514,0.0369060666734653,NA
"ENSMUSG00000054263","ENSMUSG00000054263","Lifr",-0.399509071411804,6.69023759818942,13.0103996681289,0.000309765820888152,0.0369060666734653,16880
"ENSMUSG00000074874","ENSMUSG00000074874","Ctla2b",0.774729243062931,4.12715680508209,13.0064320096864,0.000310422859078396,0.0369060666734653,13025
"ENSMUSG00000063060","ENSMUSG00000063060","Sox7",0.568303296384651,5.9125554943276,12.9412177185338,0.000321425858823388,0.0379524683579205,20680
"ENSMUSG00000060550","ENSMUSG00000060550","H2-Q7",0.532164107345782,5.6742639003336,12.8833303306021,0.000331521775397807,0.0388197287617211,15018
"ENSMUSG00000060550","ENSMUSG00000060550","H2-Q7",0.532164107345782,5.6742639003336,12.8833303306021,0.000331521775397807,0.0388197287617211,110558
"ENSMUSG00000029126","ENSMUSG00000029126","Nsg1",0.453640953526656,5.66391633628882,12.8715868051883,0.000333608617599402,0.0388197287617211,18196
"ENSMUSG00000098041","ENSMUSG00000098041","Gm26981",-6.11368139046931,-1.19309152397713,12.8608597931358,0.000335526398601801,0.0388197287617211,NA
"ENSMUSG00000030870","ENSMUSG00000030870","Ubfd1",0.448289492280684,5.46191747641996,12.7899501643716,0.000348486402653095,0.0400503806355781,28018
"ENSMUSG00000021775","ENSMUSG00000021775","Nr1d2",-0.541422475186299,7.10780651943814,12.7295735623659,0.000359918600831543,0.041090309667119,353187
"ENSMUSG00000086503","ENSMUSG00000086503","Xist",-0.376453820587647,9.28214015659604,12.7148673833325,0.000362760014934691,0.0411422361674943,213742
"ENSMUSG00000020288","ENSMUSG00000020288","Ahsa2",0.669983564015725,4.12933894882154,12.7010239692814,0.000365455402853188,0.0411770306521968,268390
"ENSMUSG00000029178","ENSMUSG00000029178","Klf3",0.351239084372349,7.52037178277618,12.6853652287697,0.000368528600858253,0.0412536659103599,16599
"ENSMUSG00000018822","ENSMUSG00000018822","Sfrp5",1.12131827735102,1.18114868105998,12.6154694933483,0.000382567436837728,0.042548903507391,54612
"ENSMUSG00000030209","ENSMUSG00000030209","Grin2b",-2.28694289808187,-0.0494281525335368,12.5691810564325,0.000392160390351041,0.0433362369824462,14812
"ENSMUSG00000038871","ENSMUSG00000038871","Bpgm",-0.458980987839789,5.73078855271045,12.4326715854855,0.000421887966164027,0.0462437959360767,12183
"ENSMUSG00000010067","ENSMUSG00000010067","Rassf1",0.458858745701394,5.24392652430941,12.4176532145037,0.000425294347996544,0.0462437959360767,56289
"ENSMUSG00000030795","ENSMUSG00000030795","Fus",-0.40846174604129,8.2607016577474,12.4122828591337,0.000426519145764615,0.0462437959360767,233908
"ENSMUSG00000009114","ENSMUSG00000009114","2610028H24Rik",-0.522252632035051,5.26364081551568,12.3803652980234,0.00043387225764817,0.04674702405998,76964
"ENSMUSG00000022297","ENSMUSG00000022297","Fzd6",-0.40366238944523,6.23026864154879,12.3213685450675,0.000447802266240422,0.047948219054153,14368
"ENSMUSG00000000794","ENSMUSG00000000794","Kcnn3",-0.466103693717596,5.33228068767,12.0646969885485,0.00051385661262792,0.0546813218832884,140493
"ENSMUSG00000027408","ENSMUSG00000027408","Cpxm1",0.378389882248029,5.97067186965914,11.9452257903094,0.000547875909132025,0.0578580533700104,56264
"ENSMUSG00000031767","ENSMUSG00000031767","Nudt7",-0.821329653514787,2.8627066232272,11.9365885199502,0.000550421761858676,0.0578580533700104,67528
"ENSMUSG00000053113","ENSMUSG00000053113","Socs3",0.450394385753945,6.14246656237772,11.8803771911518,0.000567284515724996,0.0592691985853528,12702
"ENSMUSG00000028179","ENSMUSG00000028179","Cth",0.900517003122685,2.34861992292299,11.8649150811823,0.000572013784505208,0.0594032869342487,107869
"ENSMUSG00000028060","ENSMUSG00000028060","2810403A07Rik",0.426087341329403,6.13984784264339,11.8208827016709,0.000585700865312325,0.0604604623779592,NA
"ENSMUSG00000022389","ENSMUSG00000022389","Tef",-0.396130088533747,8.17098716927168,11.7942493403384,0.000594139638093891,0.0609665072684559,21685
"ENSMUSG00000045193","ENSMUSG00000045193","Cirbp",-0.443019038599584,6.15205991276738,11.7461257051969,0.000609700209399473,0.062193029052293,12696
"ENSMUSG00000052305","ENSMUSG00000052305","Hbb-bs",-0.575966906099439,9.71686555556808,11.594374963521,0.000661516039544415,0.0669130135927048,15129
"ENSMUSG00000052305","ENSMUSG00000052305","Hbb-bs",-0.575966906099439,9.71686555556808,11.594374963521,0.000661516039544415,0.0669130135927048,100503605
"ENSMUSG00000000627","ENSMUSG00000000627","Sema4f",-0.495623803809029,5.12972358393892,11.5881478254795,0.00066373486422371,0.0669130135927048,20355
"ENSMUSG00000074918","ENSMUSG00000074918","Inafm2",0.374154150350273,5.98129081135899,11.5711779505866,0.000669819722366939,0.0671338499644399,100043272
"ENSMUSG00000016458","ENSMUSG00000016458","Wt1",0.986569438283637,1.63103594240951,11.5603785587573,0.000673721349178683,0.0671345799912793,22431
"ENSMUSG00000046768","ENSMUSG00000046768","Rhoj",0.38662857490485,5.76886359238172,11.4670615986875,0.000708406005445212,0.0696123976685299,80837
"ENSMUSG00000048572","ENSMUSG00000048572","Tmem252",0.76685731214474,5.38306840149787,11.4662600963104,0.00070871159790508,0.0696123976685299,226040
"ENSMUSG00000106951","ENSMUSG00000106951","5930430L01Rik",-0.868207531133115,3.79775619500034,11.4528225514794,0.000713854870841739,0.0696123976685299,319982
"ENSMUSG00000076533","ENSMUSG00000076533","Igkv4-90",-3.91778791956136,1.85708928059604,11.4505211693665,0.000714739508517304,0.0696123976685299,NA
"ENSMUSG00000076672","ENSMUSG00000076672","Ighv3-6",1.82551681957642,4.6374274978167,11.3946262360354,0.000736568671982705,0.0708645308522296,NA
"ENSMUSG00000021411","ENSMUSG00000021411","Pxdc1",0.488895286573198,7.18764708600036,11.3868890829885,0.000739642953781339,0.0708645308522296,66895
"ENSMUSG00000037887","ENSMUSG00000037887","Dusp8",0.727228059890206,5.85164999934704,11.3861738154673,0.000739927812135352,0.0708645308522296,18218
"ENSMUSG00000052713","ENSMUSG00000052713","Zfp608",-0.434820591388232,5.96795628313655,11.32894491945,0.000763082451199522,0.0724924043403359,269023
"ENSMUSG00000047669","ENSMUSG00000047669","Msl3l2",-0.698033238029988,3.90431867995828,11.3137265896822,0.000769362060957248,0.0724924043403359,73390
"ENSMUSG00000097658","ENSMUSG00000097658","Gm16755",-2.77518397688381,-0.531789590231572,11.3132958034148,0.00076954057626785,0.0724924043403359,NA
"ENSMUSG00000095576","ENSMUSG00000095576","Fmo6",-2.03902303970867,-0.0343903886650658,11.2749591341339,0.000785595840793584,0.0733074720472049,226565
"ENSMUSG00000040289","ENSMUSG00000040289","Hey1",0.497853454191727,5.75574631910983,11.2723571316743,0.000786697739354539,0.0733074720472049,15213
"ENSMUSG00000044948","ENSMUSG00000044948","Cfap43",-0.36639407448947,6.3121990890672,11.255757558921,0.000793764202079765,0.0735682853744789,100048534
"ENSMUSG00000028989","ENSMUSG00000028989","Angptl7",0.801878909849091,2.80736228989171,11.2210006426076,0.000808768753563175,0.0744192434048596,654812
"ENSMUSG00000027456","ENSMUSG00000027456","Sdcbp2",0.795250546144207,2.33372236164763,11.2145624485738,0.00081157942804766,0.0744192434048596,228765
"ENSMUSG00000051335","ENSMUSG00000051335","Gfod1",0.458146524250309,5.38780724827051,11.1998467681589,0.000818040869021437,0.0746148494236008,328232
"ENSMUSG00000057604","ENSMUSG00000057604","Lmcd1",0.699363352953745,4.40016366577857,11.1651782865503,0.000833469592241108,0.075622012108655,30937
"ENSMUSG00000071551","ENSMUSG00000071551","Akr1c19",-1.26922699866408,1.79532509400677,11.1420474857113,0.000843926893016125,0.0761699251764659,432720
"ENSMUSG00000076555","ENSMUSG00000076555","Igkv4-57-1",1.81226649047849,4.79159876141501,11.0896914861243,0.000868089252708011,0.0779426595178823,NA
"ENSMUSG00000028047","ENSMUSG00000028047","Thbs3",-0.406287506484388,6.14164413690226,11.0688345815682,0.000877908437984427,0.078415873380381,21827
"ENSMUSG00000028776","ENSMUSG00000028776","Tinagl1",0.618305460417735,6.62874800100096,11.0486721256961,0.000887507412693274,0.0788646406568008,94242
"ENSMUSG00000058672","ENSMUSG00000058672","Tubb2a",0.415502329205457,5.99621627469655,10.9884878625258,0.000916795817572585,0.0808693358440825,22151
"ENSMUSG00000031596","ENSMUSG00000031596","Slc7a2",-0.374500152013942,6.76124681936547,10.9831312282747,0.000919449493905689,0.0808693358440825,11988
"ENSMUSG00000031530","ENSMUSG00000031530","Dusp4",-0.618776748009068,4.14081265992358,10.9668305847579,0.000927572701585616,0.0811696741250479,319520
"ENSMUSG00000049103","ENSMUSG00000049103","Ccr2",-0.5088259309918,5.21950528253779,10.938830860039,0.000941695733827281,0.08198935735075,12772
"ENSMUSG00000011171","ENSMUSG00000011171","Vipr2",0.721146412753917,3.92266306544188,10.9114887528198,0.000955696890839826,0.0827902447295868,22355
"ENSMUSG00000008393","ENSMUSG00000008393","Carhsp1",0.352189839097497,6.80633750777097,10.7871342584183,0.00102207991555284,0.0880981783210774,52502
"ENSMUSG00000037465","ENSMUSG00000037465","Klf10",0.479614429151789,5.88872438385402,10.7017654958671,0.00107033346625464,0.0917984011182273,21847
"ENSMUSG00000054517","ENSMUSG00000054517","Trim65",0.466529811832543,4.8190157464018,10.6598563053963,0.00109485898765139,0.0934370004362495,338364
"ENSMUSG00000058248","ENSMUSG00000058248","Kcnh1",0.750061439184818,2.98687820438924,10.6238127463669,0.00111640622592296,0.0946114422016539,16510
"ENSMUSG00000076620","ENSMUSG00000076620","Ighj2",0.70506584796075,2.6668791231021,10.6179266456177,0.00111996553216583,0.0946114422016539,NA
"ENSMUSG00000024353","ENSMUSG00000024353","Mzb1",0.696422267883296,3.75062122204345,10.6094930642825,0.00112508530955038,0.0946114422016539,69816
"ENSMUSG00000029344","ENSMUSG00000029344","Tpst2",0.438427122404823,5.86939535579481,10.5970293308684,0.00113269506021388,0.0947889812768309,22022
"ENSMUSG00000009293","ENSMUSG00000009293","Ube2g2",0.369343665844218,6.26355377810633,10.5467893640966,0.00116390088263941,0.0969298904145935,22213
"ENSMUSG00000009900","ENSMUSG00000009900","Wnt3a",-0.57520010856647,4.34354760278145,10.5217131600552,0.00117980061774777,0.0977816483142013,22416
"ENSMUSG00000041930","ENSMUSG00000041930","Fam222a",0.805769937434324,2.93105309277635,10.4957858992915,0.00119647112893007,0.0986888315388776,433940
"ENSMUSG00000039672","ENSMUSG00000039672","Kcne2",0.539730651419219,4.20276517744996,10.4774025794863,0.00120843532804833,0.099138876331186,246133
"ENSMUSG00000063011","ENSMUSG00000063011","Msln",0.628653903974187,5.37920348750841,10.4697840481437,0.00121342902174606,0.099138876331186,56047
"ENSMUSG00000032135","ENSMUSG00000032135","Mcam",0.367629472994981,8.08791899010097,10.3840909611392,0.00127105751521966,0.102445359802124,84004
"ENSMUSG00000018899","ENSMUSG00000018899","Irf1",0.437596483528745,6.76277269905938,10.3820713635815,0.00127244860248138,0.102445359802124,16362
"ENSMUSG00000045545","ENSMUSG00000045545","Krt14",-5.87162223542568,-1.44826051656159,10.3801182228637,0.00127379538028494,0.102445359802124,16664
"ENSMUSG00000030790","ENSMUSG00000030790","Adm",0.673154004805898,3.57590325877378,10.3745108229775,0.0012776699551863,0.102445359802124,11535
"ENSMUSG00000089809","ENSMUSG00000089809","Rasgef1b",1.0268613962292,5.73688902663257,10.3254996959268,0.00131204732572011,0.10447137552537,320292
"ENSMUSG00000027806","ENSMUSG00000027806","Tsc22d2",0.385505309800694,5.79638999365237,10.3212692177483,0.00131505821039534,0.10447137552537,72033
"ENSMUSG00000021481","ENSMUSG00000021481","Zfp346",-0.55365037838357,4.65179634387254,10.2009819827947,0.00140365889338662,0.110998512216018,26919
"ENSMUSG00000004655","ENSMUSG00000004655","Aqp1",0.374054684257883,9.06903195003055,10.1914827014852,0.00141090822108541,0.111062314261605,11826
"ENSMUSG00000109904","ENSMUSG00000109904","Gm45819",-0.639170147625393,3.59157463836471,10.0921995913946,0.00148898266504762,0.116675328012527,NA
"ENSMUSG00000095642","ENSMUSG00000095642","Ighv14-3",1.06764480214581,3.60327275904984,10.0603531247469,0.00151494186534549,0.117651357301959,NA
"ENSMUSG00000032115","ENSMUSG00000032115","Hyou1",0.320911814888783,7.19407280498031,10.0601754671027,0.00151508795875833,0.117651357301959,12282
"ENSMUSG00000042895","ENSMUSG00000042895","Abra",1.09453984471214,0.89755424310539,10.0243180154665,0.00154486866676349,0.119425968369219,223513
"ENSMUSG00000030878","ENSMUSG00000030878","Cdr2",0.456594957887453,4.80592102602357,9.9961745845829,0.00156865742458687,0.119717408864533,12585
"ENSMUSG00000034858","ENSMUSG00000034858","Fam214a",-0.408954328817311,5.35802933417383,9.99041984471259,0.00157356723391892,0.119717408864533,NA
"ENSMUSG00000050930","ENSMUSG00000050930","Map10",-1.32661433096324,1.76944920521347,9.9864026219469,0.00157700385716011,0.119717408864533,74393
"ENSMUSG00000037933","ENSMUSG00000037933","Bicd2",0.310870274248014,7.05192902515951,9.97687922054924,0.00158518126960393,0.119717408864533,76895
"ENSMUSG00000001151","ENSMUSG00000001151","Pcnt",-0.323891804731508,7.32623813209626,9.973291960603,0.00158827264934295,0.119717408864533,18541
"ENSMUSG00000046223","ENSMUSG00000046223","Plaur",0.47107251021063,6.23513886747761,9.97093619869065,0.0015903060867787,0.119717408864533,18793
"ENSMUSG00000085072","ENSMUSG00000085072","Ict1os",-3.23959756291152,-0.89183530020596,9.93116403277653,0.00162503735047391,0.121800082107912,NA
"ENSMUSG00000033952","ENSMUSG00000033952","Aspm",-0.926874723088893,1.99090983040782,9.91937157275903,0.00163548213818349,0.122036370630853,12316
"ENSMUSG00000004535","ENSMUSG00000004535","Tax1bp1",0.373856851372456,8.16449959632798,9.91166125369811,0.00164234804723927,0.122036370630853,52440
"ENSMUSG00000034271","ENSMUSG00000034271","Jdp2",0.4601666867371,5.56228832272494,9.86693961936954,0.00168275180857725,0.124501967502417,81703
"ENSMUSG00000030041","ENSMUSG00000030041","M1ap",-1.67826752286962,1.25072620088291,9.84367661403978,0.00170416546533597,0.125547472038148,110958
"ENSMUSG00000005774","ENSMUSG00000005774","Rfx5",-0.496423639724202,4.68103598362824,9.81521495442137,0.00173074046467945,0.12696270157706,53970
"ENSMUSG00000069919","ENSMUSG00000069919","Hba-a1",-0.595597093580726,9.46624937127683,9.76868596153206,0.00177509276913444,0.129664509521647,15122
"ENSMUSG00000030022","ENSMUSG00000030022","Adamts9",0.665887535741546,6.44665429954083,9.75397377516881,0.00178935502260372,0.130154815336142,101401
"ENSMUSG00000094870","ENSMUSG00000094870","Zfp131",0.389284367271564,5.35899341199347,9.72004971708845,0.00182268585974267,0.131593212571049,72465
"ENSMUSG00000036523","ENSMUSG00000036523","Greb1",-0.70292654777539,3.58203440519149,9.71832525103205,0.00182439687942924,0.131593212571049,268527
"ENSMUSG00000042406","ENSMUSG00000042406","Atf4",0.347366516412457,7.17950446749864,9.69142437630396,0.00185129975866742,0.132393573000102,11911
"ENSMUSG00000001774","ENSMUSG00000001774","Chordc1",0.376136166486054,5.84293178845688,9.69081448815724,0.00185191433161777,0.132393573000102,66917
"ENSMUSG00000111531","ENSMUSG00000111531","Gm32688",-1.59176260536879,0.625711889182338,9.68425957164369,0.00185853266813764,0.132393573000102,102635316
"ENSMUSG00000039997","ENSMUSG00000039997","Ifi203",-0.395268658658837,5.76952780469656,9.65983851548214,0.00188340175512676,0.133613015870907,15950
"ENSMUSG00000057722","ENSMUSG00000057722","Lepr",0.502058105213748,6.31574997211574,9.58958015831373,0.00195684686110297,0.138254438682599,16847
"ENSMUSG00000022144","ENSMUSG00000022144","Gdnf",-0.848707144269513,3.6101732597573,9.56683680676526,0.00198123865530911,0.13940642113826,14573
"ENSMUSG00000052373","ENSMUSG00000052373","Mpp3",1.0492186560419,1.91753224849014,9.47706125688776,0.0020805698314227,0.145800582617463,13384
"ENSMUSG00000046230","ENSMUSG00000046230","Vps13a",-0.4162097481654,5.94249826881401,9.44487349029631,0.00211740104337342,0.147780876869289,271564
"ENSMUSG00000056014","ENSMUSG00000056014","A430033K04Rik",-0.78696189676875,2.58138326910382,9.41991306440182,0.00214641696987752,0.149201944127897,243308
"ENSMUSG00000092281","ENSMUSG00000092281","Hmgb1-ps7",-2.5293190496831,-0.810637441115999,9.38229990877532,0.00219090508380896,0.151682782087481,NA
"ENSMUSG00000019256","ENSMUSG00000019256","Ahr",-0.472467250386225,6.6078803613088,9.31643208430006,0.00227107801705182,0.156604455743826,11622
"ENSMUSG00000066842","ENSMUSG00000066842","Hmcn1",-0.321990374690468,6.93724623188356,9.28780824059617,0.00230684002939014,0.158436714209788,545370
"ENSMUSG00000002233","ENSMUSG00000002233","Rhoc",0.32663737359823,6.95988014904314,9.25979037274951,0.00234239831469163,0.160240494234004,11853
"ENSMUSG00000042508","ENSMUSG00000042508","Dmtf1",-0.404172315174375,5.2856635718901,9.21376967501976,0.00240201580081933,0.162986138228364,23857
"ENSMUSG00000027698","ENSMUSG00000027698","Nceh1",-0.330050025097488,6.98242928815064,9.2093164736942,0.00240786579118334,0.162986138228364,320024
"ENSMUSG00000030208","ENSMUSG00000030208","Emp1",0.308651891491905,8.44084686165528,9.20701281335389,0.00241089768827849,0.162986138228364,13730
"ENSMUSG00000086533","ENSMUSG00000086533","Mypopos",-1.18114506250326,1.12206562219141,9.19856464481064,0.00242204969782001,0.163100448205934,NA
"ENSMUSG00000019027","ENSMUSG00000019027","Dnah1",-0.565402683274732,3.78412005124347,9.17161288904978,0.00245797851204343,0.164875842681388,110084
"ENSMUSG00000028525","ENSMUSG00000028525","Pde4b",0.640252301714554,7.08966439520083,9.14577809812935,0.00249292604608856,0.166571907397367,18578
"ENSMUSG00000062127","ENSMUSG00000062127","Cttnbp2nl",0.469169216324056,7.71418994080815,9.12388043624377,0.00252294235902045,0.167926653772793,80281
"ENSMUSG00000034845","ENSMUSG00000034845","Plvap",0.308372995450468,7.94657960663212,9.11593856027824,0.00253391914191388,0.167959828056587,84094
"ENSMUSG00000040511","ENSMUSG00000040511","Pvr",0.554894772150937,5.49468285608587,9.10944741773099,0.00254292680101915,0.167959828056587,52118
"ENSMUSG00000108923","ENSMUSG00000108923","4933431C10Rik",-2.21976593634113,-0.573549730506411,9.07462168850872,0.0025918118912272,0.17053528699567,NA
"ENSMUSG00000045629","ENSMUSG00000045629","Sh3tc2",0.483854732871836,4.59553749092892,9.0408188500449,0.0026401735643703,0.173056852000683,225608
"ENSMUSG00000023087","ENSMUSG00000023087","Noct",0.625964585576216,3.92096572716439,9.03004779038333,0.00265577538385341,0.173420120614579,12457
"ENSMUSG00000024124","ENSMUSG00000024124","Prss30",-1.49178831921435,0.311281097718198,9.0100076025106,0.0026850530246384,0.17410689564805,30943
"ENSMUSG00000046556","ENSMUSG00000046556","Zfp319",0.35605783475228,5.58050527856118,9.00902842262054,0.00268649192194334,0.17410689564805,79233
"ENSMUSG00000030671","ENSMUSG00000030671","Pde3b",0.430203165012561,4.91045181038721,8.98270264055684,0.00272547233513988,0.175971601443732,18576
"ENSMUSG00000030213","ENSMUSG00000030213","Atf7ip",-0.360418886628737,6.84332307145221,8.97388088591823,0.00273866271619113,0.176163457329921,54343
"ENSMUSG00000022708","ENSMUSG00000022708","Zbtb20",-0.32000019510384,7.80660444561131,8.95361316700893,0.00276921330251106,0.177466424245309,56490
"ENSMUSG00000106427","ENSMUSG00000106427","Gm42820",-2.49074215355386,-0.57613471419257,8.91651953660741,0.00282602573192706,0.180436509602558,NA
"ENSMUSG00000020911","ENSMUSG00000020911","Krt19",-0.38662011165537,7.50169434064526,8.90496597310619,0.00284396177452087,0.180911649560757,16669
"ENSMUSG00000024517","ENSMUSG00000024517","Grp",1.14556948088321,0.779837498777828,8.87723429506487,0.00288748639522825,0.183005066056396,225642
"ENSMUSG00000042066","ENSMUSG00000042066","Tmcc2",0.484918799005723,7.13276524196892,8.86812724110193,0.00290192691658273,0.18324658650172,68875
"ENSMUSG00000044951","ENSMUSG00000044951","Mylk4",-0.96270957398304,2.81054328711475,8.81028244721374,0.0029953766234624,0.188457290554264,238564
"ENSMUSG00000013611","ENSMUSG00000013611","Snx31",1.47081927825521,-0.551673438030029,8.7462289644677,0.00310242946655276,0.19448284208692,66696
"ENSMUSG00000003541","ENSMUSG00000003541","Ier3",-0.387482147627782,6.46059891305816,8.73411081244798,0.00312311580332401,0.194646809345766,15937
"ENSMUSG00000052273","ENSMUSG00000052273","Dnah3",-0.396083264310832,5.29847475175443,8.73147881904505,0.00312762725150979,0.194646809345766,381917
"ENSMUSG00000026074","ENSMUSG00000026074","Map4k4",0.304450523630479,8.18231964662502,8.71335468678913,0.00315887379805571,0.19588426404562,26921
"ENSMUSG00000076937","ENSMUSG00000076937","Iglc2",0.848561892345662,4.9296807817399,8.68434705175721,0.00320954542079862,0.197793031635702,NA
"ENSMUSG00000094075","ENSMUSG00000094075","Ighv1-80",0.994954212261468,4.16552167373587,8.68261208700946,0.00321260217286366,0.197793031635702,NA
"ENSMUSG00000073437","ENSMUSG00000073437","D330041H03Rik",-0.895996237267922,2.0925714640383,8.67344437670289,0.00322880351574667,0.198083074049669,654822
"ENSMUSG00000004947","ENSMUSG00000004947","Dtx2",0.4897070859572,4.30171152812152,8.64184030200024,0.00328529408112532,0.200833988172054,74198
"ENSMUSG00000107277","ENSMUSG00000107277","Gm10461",0.804821672996722,1.74849475053366,8.61130120039348,0.00334083544733886,0.20350764055362,NA
"ENSMUSG00000056501","ENSMUSG00000056501","Cebpb",0.332537801510056,7.10405242595068,8.59944596083476,0.00336265285841486,0.204115396571175,12608
"ENSMUSG00000026349","ENSMUSG00000026349","Ccnt2",-0.334583834619547,6.25994941485313,8.58309521417737,0.00339298127887578,0.205233699180841,72949
"ENSMUSG00000076563","ENSMUSG00000076563","Igkv5-48",1.47410725519233,5.68214930881348,8.574423142009,0.00340917949756587,0.205492466288595,NA
"ENSMUSG00000090113","ENSMUSG00000090113","Nhlrc4",-0.80602907680798,2.56216466565135,8.50696205918134,0.00353790223002015,0.212508350325148,621239
"ENSMUSG00000055976","ENSMUSG00000055976","Cldn23",-0.852408769375015,2.00883714841657,8.49969432535872,0.0035520614933093,0.212618014177635,71908
"ENSMUSG00000040037","ENSMUSG00000040037","Negr1",0.78585905904625,2.41546133654486,8.46268762082829,0.00362505811348404,0.216236597987375,320840
"ENSMUSG00000055413","ENSMUSG00000055413","H2-Q5",0.415420631320967,5.14561811105815,8.45594061423953,0.00363853027145094,0.216291804653596,15016
"ENSMUSG00000020641","ENSMUSG00000020641","Rsad2",-0.548959297437491,4.1399911166533,8.44824132856451,0.00365396612063452,0.216462962039926,58185
"ENSMUSG00000037035","ENSMUSG00000037035","Inhbb",0.963939913592049,6.21592416145975,8.42635367697451,0.0036982121649407,0.218030910447424,16324
"ENSMUSG00000105355","ENSMUSG00000105355","Gm40117",1.692203930833,0.198640173335412,8.42266188320987,0.00370572868270173,0.218030910447424,NA
"ENSMUSG00000025220","ENSMUSG00000025220","Mgea5",-0.303820519164249,6.87271016346993,8.39565859331398,0.00376118215041141,0.220540881261708,NA
"ENSMUSG00000030956","ENSMUSG00000030956","Fam53b",-0.305605561215397,6.78273186653307,8.36293733289481,0.00382951051812226,0.223786209565796,77938
"ENSMUSG00000030256","ENSMUSG00000030256","Bhlhe41",-0.459440826016537,5.62591208093151,8.34741424663669,0.00386236603987018,0.224943676220682,79362
"ENSMUSG00000037621","ENSMUSG00000037621","Atoh8",0.461767963688071,4.51584186591416,8.32469969649399,0.00391096031318142,0.227006884979577,71093
"ENSMUSG00000047714","ENSMUSG00000047714","Ppp1r2",0.3932158554602,7.9817097755649,8.30892540948034,0.00394507252608145,0.228218474084289,66849
"ENSMUSG00000039485","ENSMUSG00000039485","Tspyl4",-0.503683968083417,4.14912342575492,8.30213963723968,0.00395983987030995,0.228306620482519,72480
"ENSMUSG00000021904","ENSMUSG00000021904","Sema3g",0.320764536135139,7.70718874957078,8.26912667236501,0.00403248988424605,0.231720310381726,218877
"ENSMUSG00000025270","ENSMUSG00000025270","Alas2",-0.783904278914964,5.63425149222653,8.23869609745559,0.00410065805288423,0.23473261043346,11656
"ENSMUSG00000036181","ENSMUSG00000036181","Hist1h1c",-0.475538532095975,6.33382793140367,8.23361949287194,0.00411214388020795,0.23473261043346,NA
