"Gene_ID","Gene_Name","Count"
"ENSMUSG00000006705","Pknox1",803
"ENSMUSG00000024039","Cbs",262
"ENSMUSG00000061613","U2af1",1489
"ENSMUSG00000024041","Cryaa",21
"ENSMUSG00000024042","Sik1",10093
"ENSMUSG00000002076","Hsf2bp",20
"ENSMUSG00000058392","Rrp1b",855
"ENSMUSG00000097305","Gm17276",12
"ENSMUSG00000038146","Notch3",5158
"ENSMUSG00000037577","Ephx3",62
"ENSMUSG00000024002","Brd4",4704
"ENSMUSG00000097217","Gm26549",27
"ENSMUSG00000024045","Akap8",3676
"ENSMUSG00000002625","Akap8l",1901
"ENSMUSG00000024050","Wiz",2050
"ENSMUSG00000052142","Rasal3",751
"ENSMUSG00000079563","Pglyrp2",76
"ENSMUSG00000061126","Cyp4f39",223
"ENSMUSG00000091586","Cyp4f17",259
"ENSMUSG00000048440","Cyp4f16",739
"ENSMUSG00000073424","Cyp4f15",443
"ENSMUSG00000024298","Zfp871",1258
"ENSMUSG00000055202","Zfp811",37
"ENSMUSG00000095253","Zfp799",497
"ENSMUSG00000095325","Zfp870",219
"ENSMUSG00000024055","Cyp4f13",717
"ENSMUSG00000053600","Zfp472",218
"ENSMUSG00000053390","Zfp952",397
"ENSMUSG00000067430","Zfp763",343
"ENSMUSG00000067424","Zfp563",175
"ENSMUSG00000094441","Zfp955a",274
"ENSMUSG00000096910","Zfp955b",201
"ENSMUSG00000091515","Zfp422-ps",63
"ENSMUSG00000003929","Zfp81",560
"ENSMUSG00000055240","Zfp101",479
"ENSMUSG00000024299","Adamts10",4178
"ENSMUSG00000024300","Myo1f",1986
"ENSMUSG00000073423","Zfp414",505
"ENSMUSG00000092412","Gm20507",34
"ENSMUSG00000059208","Hnrnpm",6850
"ENSMUSG00000079557","2-Mar",2611
"ENSMUSG00000077450","Rab11b",3898
"ENSMUSG00000090952","Gm17251",165
"ENSMUSG00000002289","Angptl4",1509
"ENSMUSG00000042099","Kank3",4904
"ENSMUSG00000067288","Rps28",7607
"ENSMUSG00000041881","Ndufa7",1726
"ENSMUSG00000002308","Cd320",223
"ENSMUSG00000079553","Kifc1",48
"ENSMUSG00000092564","BC051226",53
"ENSMUSG00000002307","Daxx",1049
"ENSMUSG00000024308","Tapbp",8496
"ENSMUSG00000051390","Zbtb22",1290
"ENSMUSG00000101438","Gm19412",30
"ENSMUSG00000041354","Rgl2",3689
"ENSMUSG00000024309","Pfdn6",1032
"ENSMUSG00000024312","Wdr46",892
"ENSMUSG00000067370","B3galt4",331
"ENSMUSG00000008668","Rps18",6143
"ENSMUSG00000024319","Vps52",2148
"ENSMUSG00000067203","H2-K2",1091
"ENSMUSG00000061232","H2-K1",41521
"ENSMUSG00000024325","Ring1",988
"ENSMUSG00000073422","H2-Ke6",39
"ENSMUSG00000092595","Gm20427",41
"ENSMUSG00000024327","Slc39a7",943
"ENSMUSG00000039656","Rxrb",2024
"ENSMUSG00000024330","Col11a2",168
"ENSMUSG00000024334","H2-Oa",196
"ENSMUSG00000024335","Brd2",11785
"ENSMUSG00000037649","H2-DMa",1538
"ENSMUSG00000037548","H2-DMb2",1212
"ENSMUSG00000079547","H2-DMb1",1174
"ENSMUSG00000096727","Psmb9",1947
"ENSMUSG00000037321","Tap1",2432
"ENSMUSG00000024338","Psmb8",3188
"ENSMUSG00000092550","Gm20496",30
"ENSMUSG00000024339","Tap2",4339
"ENSMUSG00000081512","Gm15821",58
"ENSMUSG00000041538","H2-Ob",814
"ENSMUSG00000073421","H2-Ab1",10834
"ENSMUSG00000036594","H2-Aa",12381
"ENSMUSG00000092415","Gm20513",87
"ENSMUSG00000060586","H2-Eb1",7070
"ENSMUSG00000067341","H2-Eb2",84
"ENSMUSG00000036322","H2-Ea-ps",5955
"ENSMUSG00000024340","Btnl2",36
"ENSMUSG00000057246","BC051142",103
"ENSMUSG00000061728","Btnl7-ps",31
"ENSMUSG00000015468","Notch4",6802
"ENSMUSG00000034786","Gpsm3",875
"ENSMUSG00000034673","Pbx2",2985
"ENSMUSG00000015452","Ager",80805
"ENSMUSG00000015478","Rnf5",1034
"ENSMUSG00000034254","Agpat1",2137
"ENSMUSG00000015467","Egfl8",133
"ENSMUSG00000015474","Ppt2",674
"ENSMUSG00000015476","Prrt1",114
"ENSMUSG00000033739","Fkbpl",186
"ENSMUSG00000015461","Atf6b",2339
"ENSMUSG00000033327","Tnxb",9321
"ENSMUSG00000073418","C4b",12177
"ENSMUSG00000015451","C4a",503
"ENSMUSG00000061207","Stk19",647
"ENSMUSG00000040482","Dxo",535
"ENSMUSG00000040356","Skiv2l",2409
"ENSMUSG00000024369","Nelfe",852
"ENSMUSG00000090231","Cfb",378
"ENSMUSG00000024371","C2",796
"ENSMUSG00000049823","Zbtb12",278
"ENSMUSG00000013787","Ehmt2",4521
"ENSMUSG00000007034","Slc44a4",651
"ENSMUSG00000007038","Neu1",1492
"ENSMUSG00000092203","1110038B12Rik",191
"ENSMUSG00000090877","Hspa1b",1626
"ENSMUSG00000091971","Hspa1a",1161
"ENSMUSG00000007033","Hspa1l",36
"ENSMUSG00000007050","Lsm2",349
"ENSMUSG00000007029","Vars",2995
"ENSMUSG00000007030","Vwa7",110
"ENSMUSG00000036185","Sapcd1",49
"ENSMUSG00000007035","Msh5",301
"ENSMUSG00000007041","Clic1",5389
"ENSMUSG00000007039","Ddah2",2120
"ENSMUSG00000073414","Mpig6b",70
"ENSMUSG00000092586","Ly6g6c",19
"ENSMUSG00000073413","Ly6g6d",64
"ENSMUSG00000013766","Ly6g6e",25
"ENSMUSG00000007036","Abhd16a",2804
"ENSMUSG00000043807","Ly6g5b",35
"ENSMUSG00000024387","Csnk2b",2125
"ENSMUSG00000092417","Gpank1",357
"ENSMUSG00000092241","Gm20522",20
"ENSMUSG00000043311","D17H6S53E",615
"ENSMUSG00000024392","Bag6",7330
"ENSMUSG00000024393","Prrc2a",14818
"ENSMUSG00000090936","Gm17705",36
"ENSMUSG00000024397","Aif1",159
"ENSMUSG00000073412","Lst1",170
"ENSMUSG00000024399","Ltb",995
"ENSMUSG00000024401","Tnf",75
"ENSMUSG00000024402","Lta",23
"ENSMUSG00000042419","Nfkbil1",377
"ENSMUSG00000024403","Atp6v1g2",142
"ENSMUSG00000019432","Ddx39b",6304
"ENSMUSG00000098269","Mir8094",25
"ENSMUSG00000073411","H2-D1",52839
"ENSMUSG00000079507","H2-Q1",990
"ENSMUSG00000091705","H2-Q2",378
"ENSMUSG00000079505","Gm11131",157
"ENSMUSG00000035929","H2-Q4",16832
"ENSMUSG00000055413","H2-Q5",1719
"ENSMUSG00000073409","H2-Q6",5515
"ENSMUSG00000060550","H2-Q7",2927
"ENSMUSG00000067235","H2-Q10",472
"ENSMUSG00000050410","Tcf19",285
"ENSMUSG00000040312","Cchcr1",375
"ENSMUSG00000039518","Cdsn",29
"ENSMUSG00000090509","Sfta2",340
"ENSMUSG00000038838","Vars2",1154
"ENSMUSG00000001524","Gtf2h4",289
"ENSMUSG00000003534","Ddr1",2855
"ENSMUSG00000003541","Ier3",4527
"ENSMUSG00000059714","Flot1",2901
"ENSMUSG00000001525","Tubb5",9262
"ENSMUSG00000061607","Mdc1",1640
"ENSMUSG00000087443","Ppp1r18os",13
"ENSMUSG00000059791","Nrm",352
"ENSMUSG00000034595","Ppp1r18",2662
"ENSMUSG00000024422","Dhx16",2040
"ENSMUSG00000050705","2310061I04Rik",591
"ENSMUSG00000084998","Gm16279",52
"ENSMUSG00000024426","Atat1",520
"ENSMUSG00000024436","Mrps18b",314
"ENSMUSG00000039220","Ppp1r10",2499
"ENSMUSG00000038762","Abcf1",3379
"ENSMUSG00000038500","Prr3",436
"ENSMUSG00000024429","Gnl1",2197
"ENSMUSG00000053835","H2-T24",1541
"ENSMUSG00000067212","H2-T23",2408
"ENSMUSG00000056116","H2-T22",361
"ENSMUSG00000073407","Gm6034",26
"ENSMUSG00000079492","Gm11127",220
"ENSMUSG00000073406","H2-Bl",146
"ENSMUSG00000073405","H2-T-ps",1874
"ENSMUSG00000092243","Gm7030",108
"ENSMUSG00000079491","H2-T10",1205
"ENSMUSG00000073403","Gm10499",1744
"ENSMUSG00000038311","2410017I17Rik",19
"ENSMUSG00000073402","Gm8909",570
"ENSMUSG00000054128","H2-T3",39
"ENSMUSG00000024446","Rpp21",409
"ENSMUSG00000045409","Trim39",1459
"ENSMUSG00000024457","Trim26",2420
"ENSMUSG00000050747","Trim15",46
"ENSMUSG00000073400","Trim10",217
"ENSMUSG00000036492","Rnf39",857
"ENSMUSG00000036398","Ppp1r11",1428
"ENSMUSG00000036315","Znrd1",544
"ENSMUSG00000036214","Znrd1as",178
"ENSMUSG00000024459","H2-M5",66
"ENSMUSG00000036036","Zfp57",855
"ENSMUSG00000024462","Gabbr1",2312
"ENSMUSG00000016206","H2-M3",921
"ENSMUSG00000061972","Olfr99",19
"ENSMUSG00000016283","H2-M2",178
"ENSMUSG00000090675","Olfr111",2
"ENSMUSG00000067189","Gm7335",50
"ENSMUSG00000097971","Gm26917",1117
"ENSMUSG00000098178","Gm42418",10533
"ENSMUSG00000025433","Crisp3",23
"ENSMUSG00000054951","9130008F23Rik",77
"ENSMUSG00000023919","Cenpq",139
"ENSMUSG00000023921","Mut",2184
"ENSMUSG00000061665","Cd2ap",5040
"ENSMUSG00000023915","Tnfrsf21",1693
"ENSMUSG00000056492","Adgrf5",58720
"ENSMUSG00000064582","Gm25135",22
"ENSMUSG00000096140","Ankrd66",162
"ENSMUSG00000023913","Pla2g7",859
"ENSMUSG00000090307","1700071M16Rik",40
"ENSMUSG00000023912","Slc25a27",165
"ENSMUSG00000023963","Cyp39a1",981
"ENSMUSG00000039601","Rcan2",3189
"ENSMUSG00000023960","Enpp5",3565
"ENSMUSG00000023961","Enpp4",3836
"ENSMUSG00000023959","Clic5",52828
"ENSMUSG00000039153","Runx2",385
"ENSMUSG00000038954","Supt3",153
"ENSMUSG00000023932","Cdc5l",1817
"ENSMUSG00000097119","B230354K17Rik",416
"ENSMUSG00000023938","Aars2",399
"ENSMUSG00000023949","Tcte1",402
"ENSMUSG00000023947","Nfkbie",547
"ENSMUSG00000037089","Slc35b2",988
"ENSMUSG00000023944","Hsp90ab1",37109
"ENSMUSG00000023942","Slc29a1",2901
"ENSMUSG00000067389","Gm17080",28
"ENSMUSG00000036026","Tmem63b",6455
"ENSMUSG00000086472","Gm16172",51
"ENSMUSG00000023939","Mrpl14",1206
"ENSMUSG00000023951","Vegfa",41059
"ENSMUSG00000023967","Mrps18a",891
"ENSMUSG00000023966","Rsph9",394
"ENSMUSG00000034509","Mad2l1bp",420
"ENSMUSG00000023952","Gtpbp2",3263
"ENSMUSG00000023953","Polh",482
"ENSMUSG00000067150","Xpo5",1355
"ENSMUSG00000067148","Polr1c",1242
"ENSMUSG00000071074","Yipf3",2720
"ENSMUSG00000071073","Lrrc73",90
"ENSMUSG00000012296","Tjap1",906
"ENSMUSG00000032842","Abcc10",462
"ENSMUSG00000015597","Zfp318",1569
"ENSMUSG00000023968","Crip3",27
"ENSMUSG00000015599","Ttbk1",23
"ENSMUSG00000040658","Dnph1",44
"ENSMUSG00000040327","Cul9",1625
"ENSMUSG00000015605","Srf",3081
"ENSMUSG00000023972","Ptk7",3662
"ENSMUSG00000003546","Klc4",1153
"ENSMUSG00000002767","Mrpl2",934
"ENSMUSG00000038545","Cul7",1905
"ENSMUSG00000023971","Rrp36",595
"ENSMUSG00000063576","Klhdc3",2176
"ENSMUSG00000002768","Mea1",986
"ENSMUSG00000059409","Ppp2r5d",2088
"ENSMUSG00000002763","Pex6",1739
"ENSMUSG00000002769","Gnmt",178
"ENSMUSG00000023973","Cnpy3",1586
"ENSMUSG00000062619","2310039H08Rik",183
"ENSMUSG00000063888","Rpl7l1",2112
"ENSMUSG00000036568","Bicral",1577
"ENSMUSG00000036430","Tbcc",510
"ENSMUSG00000023977","Ubr2",4642
"ENSMUSG00000064043","Trerf1",870
"ENSMUSG00000034729","Mrps10",615
"ENSMUSG00000023979","Guca1b",27
"ENSMUSG00000023982","Guca1a",15
"ENSMUSG00000034382","AI661453",1687
"ENSMUSG00000023980","Taf8",898
"ENSMUSG00000034165","Ccnd3",4244
"ENSMUSG00000023988","Bysl",738
"ENSMUSG00000092558","Med20",831
"ENSMUSG00000023984","Gm20517",20
"ENSMUSG00000090115","Usp49",360
"ENSMUSG00000033475","Tomm6",96
"ENSMUSG00000079444","Gm21981",21
"ENSMUSG00000084880","Tomm6os",38
"ENSMUSG00000023266","Frs3",160
"ENSMUSG00000023990","Tfeb",1073
"ENSMUSG00000032717","Mdfi",157
"ENSMUSG00000023991","Foxp4",3015
"ENSMUSG00000043939","A530064D06Rik",43
"ENSMUSG00000042265","Trem1",164
"ENSMUSG00000041754","Trem3",68
"ENSMUSG00000051682","Treml4",245
"ENSMUSG00000071068","Treml2",315
"ENSMUSG00000043740","B430306N03Rik",113
"ENSMUSG00000023992","Trem2",368
"ENSMUSG00000023993","Treml1",59
"ENSMUSG00000023994","Nfya",1956
"ENSMUSG00000040771","Oard1",738
"ENSMUSG00000040694","Apobec2",60
"ENSMUSG00000043592","Unc5cl",21
"ENSMUSG00000064120","Mocs1",1732
"ENSMUSG00000040260","Daam2",1447
"ENSMUSG00000023999","Kif6",186
"ENSMUSG00000039316","Rftn1",1224
"ENSMUSG00000038910","Plcl2",528
"ENSMUSG00000044645","Gm7334",312
"ENSMUSG00000023923","Tbc1d5",1260
"ENSMUSG00000023927","Satb1",921
"ENSMUSG00000100150","Gm19585",22
"ENSMUSG00000023931","Efhb",118
"ENSMUSG00000017831","Rab5a",2976
"ENSMUSG00000000708","Kat2b",3637
"ENSMUSG00000023940","Sgo1",26
"ENSMUSG00000024174","Pot1b",420
"ENSMUSG00000032915","Adgre4",313
"ENSMUSG00000057835","Zfp119a",213
"ENSMUSG00000003198","Zfp959",372
"ENSMUSG00000062101","Zfp119b",173
"ENSMUSG00000003206","Ebi3",69
"ENSMUSG00000097077","Gm16712",20
"ENSMUSG00000003208","Ccdc94",382
"ENSMUSG00000038781","Stap2",929
"ENSMUSG00000003199","Mpnd",1186
"ENSMUSG00000003200","Sh3gl1",1911
"ENSMUSG00000002835","Chaf1a",250
"ENSMUSG00000019578","Ubxn6",1984
"ENSMUSG00000002833","Hdgfl2",1761
"ENSMUSG00000002831","Plin4",964
"ENSMUSG00000011305","Plin5",126
"ENSMUSG00000037095","Lrg1",2479
"ENSMUSG00000001227","Sema6b",690
"ENSMUSG00000044469","Tnfaip8l1",97
"ENSMUSG00000019579","Mydgf",1141
"ENSMUSG00000001229","Dpp9",2398
"ENSMUSG00000043683","Fem1a",2147
"ENSMUSG00000047123","Ticam1",558
"ENSMUSG00000024197","Plin3",2467
"ENSMUSG00000001228","Uhrf1",252
"ENSMUSG00000024201","Kdm4b",1536
"ENSMUSG00000013236","Ptprs",2960
"ENSMUSG00000110218","Gm20219",182
"ENSMUSG00000042625","Safb2",4289
"ENSMUSG00000071054","Safb",4917
"ENSMUSG00000049760","2410015M20Rik",1155
"ENSMUSG00000057863","Rpl36",5248
"ENSMUSG00000041168","Lonp1",2423
"ENSMUSG00000040828","Catsperd",36
"ENSMUSG00000002372","Ranbp3",1977
"ENSMUSG00000054723","Vmac",724
"ENSMUSG00000002379","Ndufa11",1049
"ENSMUSG00000039481","Nrtn",388
"ENSMUSG00000007603","Dus3l",1202
"ENSMUSG00000024206","Rfx2",660
"ENSMUSG00000024209","1700061G19Rik",24
"ENSMUSG00000024212","Mllt1",1996
"ENSMUSG00000002660","Clpp",796
"ENSMUSG00000002661","Alkbh7",271
"ENSMUSG00000002658","Gtf2f1",1727
"ENSMUSG00000007670","Khsrp",3945
"ENSMUSG00000046329","Slc25a23",2858
"ENSMUSG00000044279","Crb3",950
"ENSMUSG00000002668","Dennd1c",713
"ENSMUSG00000062591","Tubb4a",331
"ENSMUSG00000079414","Gm11110",27
"ENSMUSG00000035678","Tnfsf9",113
"ENSMUSG00000005824","Tnfsf14",99
"ENSMUSG00000024164","C3",40868
"ENSMUSG00000005823","Gpr108",1904
"ENSMUSG00000019487","Trip10",2643
"ENSMUSG00000034116","Vav1",897
"ENSMUSG00000004730","Adgre1",1076
"ENSMUSG00000024228","Nudt12",463
"ENSMUSG00000048915","Efna5",231
"ENSMUSG00000023965","Fbxl17",1504
"ENSMUSG00000000127","Fer",856
"ENSMUSG00000024083","Pja2",5472
"ENSMUSG00000024085","Man2a1",8292
"ENSMUSG00000045036","Tmem232",247
"ENSMUSG00000024091","Vapa",4749
"ENSMUSG00000056515","Rab31",3117
"ENSMUSG00000061950","Ppp4r1",2674
"ENSMUSG00000024096","Ralbp1",7205
"ENSMUSG00000024098","Twsg1",7537
"ENSMUSG00000034647","Ankrd12",3223
"ENSMUSG00000024099","Ndufv2",1942
"ENSMUSG00000024101","Washc1",1137
"ENSMUSG00000035842","Ddx11",190
"ENSMUSG00000052105","Mtcl1",4160
"ENSMUSG00000023460","Rab12",5501
"ENSMUSG00000033278","Ptprm",10579
"ENSMUSG00000032796","Lama1",38
"ENSMUSG00000024043","Arhgap28",709
"ENSMUSG00000024044","Epb41l3",1158
"ENSMUSG00000049672","Zbtb14",1347
"ENSMUSG00000073374","C030034I22Rik",64
"ENSMUSG00000003279","Dlgap1",32
"ENSMUSG00000097282","5031415H12Rik",33
"ENSMUSG00000047407","Tgif1",720
"ENSMUSG00000093514","Gm28727",8
"ENSMUSG00000097154","Gm26510",30
"ENSMUSG00000034868","Myl12b",16311
"ENSMUSG00000024048","Myl12a",17104
"ENSMUSG00000024049","Myom1",718
"ENSMUSG00000024052","Lpin2",7976
"ENSMUSG00000024053","Emilin2",1313
"ENSMUSG00000024054","Smchd1",2216
"ENSMUSG00000024056","Ndc80",64
"ENSMUSG00000085492","Trmt61b",71
"ENSMUSG00000041057","Wdr43",1269
"ENSMUSG00000045761","Togaram2",817
"ENSMUSG00000024059","Clip4",1939
"ENSMUSG00000039770","Ypel5",1652
"ENSMUSG00000024063","Lbh",10863
"ENSMUSG00000054469","Lclat1",1928
"ENSMUSG00000043705","Capn13",41
"ENSMUSG00000024065","Ehd3",880
"ENSMUSG00000024066","Xdh",15484
"ENSMUSG00000038541","Srd5a2",91
"ENSMUSG00000058704","Memo1",766
"ENSMUSG00000024067","Dpy30",675
"ENSMUSG00000024068","Spast",1385
"ENSMUSG00000024069","Slc30a6",377
"ENSMUSG00000039193","Nlrc4",141
"ENSMUSG00000024072","Yipf4",2356
"ENSMUSG00000024073","Birc6",6033
"ENSMUSG00000024078","Ttc27",343
"ENSMUSG00000001870","Ltbp1",3613
"ENSMUSG00000071042","Rasgrp3",3541
"ENSMUSG00000002017","Fam98a",1324
"ENSMUSG00000024074","Crim1",11270
"ENSMUSG00000056121","Fez2",2032
"ENSMUSG00000061062","Gm10093",490
"ENSMUSG00000024076","Vit",116
"ENSMUSG00000024077","Strn",2458
"ENSMUSG00000039414","Heatr5b",2065
"ENSMUSG00000050668","Gpatch11",932
"ENSMUSG00000091549","Gm6548",162
"ENSMUSG00000024079","Eif2ak2",1417
"ENSMUSG00000062691","Cebpzos",242
"ENSMUSG00000024081","Cebpz",1649
"ENSMUSG00000024082","Ndufaf7",689
"ENSMUSG00000024070","Prkd3",4539
"ENSMUSG00000024084","Qpct",110
"ENSMUSG00000036533","Cdc42ep3",1595
"ENSMUSG00000097791","Gm17315",57
"ENSMUSG00000036368","Rmdn2",824
"ENSMUSG00000024087","Cyp1b1",465
"ENSMUSG00000059811","Atl2",1666
"ENSMUSG00000024095","Hnrnpll",2745
"ENSMUSG00000035473","Galm",325
"ENSMUSG00000024097","Srsf7",2794
"ENSMUSG00000055760","Gemin6",112
"ENSMUSG00000035051","Dhx57",1203
"ENSMUSG00000045257","Morn2",113
"ENSMUSG00000054901","Arhgef33",21
"ENSMUSG00000024241","Sos1",1770
"ENSMUSG00000033966","Cdkl4",323
"ENSMUSG00000024242","Map4k3",4816
"ENSMUSG00000024245","Tmem178",557
"ENSMUSG00000024246","Thumpd2",160
"ENSMUSG00000054640","Slc8a1",621
"ENSMUSG00000024247","Pkdcc",795
"ENSMUSG00000032624","Eml4",1697
"ENSMUSG00000024248","Cox7a2l",2560
"ENSMUSG00000055817","Mta3",1125
"ENSMUSG00000000673","Haao",117
"ENSMUSG00000045817","Zfp36l2",6893
"ENSMUSG00000024251","Thada",783
"ENSMUSG00000040852","Plekhh2",1712
"ENSMUSG00000024253","Dync2li1",708
"ENSMUSG00000024120","Lrpprc",1460
"ENSMUSG00000097047","1110020A21Rik",38
"ENSMUSG00000061130","Ppm1b",3283
"ENSMUSG00000024127","Prepl",1252
"ENSMUSG00000071037","Camkmt",111
"ENSMUSG00000024135","Srbd1",581
"ENSMUSG00000045038","Prkce",4312
"ENSMUSG00000071036","Gm10309",36
"ENSMUSG00000024140","Epas1",119044
"ENSMUSG00000024143","Rhoq",2775
"ENSMUSG00000024145","Pigf",225
"ENSMUSG00000024146","Cript",1065
"ENSMUSG00000037104","Socs5",2260
"ENSMUSG00000024150","Mcfd2",2557
"ENSMUSG00000085287","4833418N02Rik",70
"ENSMUSG00000036918","Ttc7",2492
"ENSMUSG00000036438","Calm2",11181
"ENSMUSG00000045394","Epcam",2988
"ENSMUSG00000024151","Msh2",934
"ENSMUSG00000050138","Kcnk12",169
"ENSMUSG00000005370","Msh6",891
"ENSMUSG00000005371","Fbxo11",3694
"ENSMUSG00000034998","Foxn2",1767
"ENSMUSG00000034709","Ppp1r21",1374
"ENSMUSG00000033855","Ston1",2135
"ENSMUSG00000024109","Nrxn1",23
"ENSMUSG00000055660","Mettl4",256
"ENSMUSG00000098090","2700099C18Rik",35
"ENSMUSG00000066057","Gm1976",40
"ENSMUSG00000095193","Gm20939",43
"ENSMUSG00000096768","Gm47283",519
"ENSMUSG00000063889","Crem",577
"ENSMUSG00000024231","Cul2",1128
"ENSMUSG00000024232","Bambi",574
"ENSMUSG00000073647","Gm10557",411
"ENSMUSG00000024235","Map3k8",433
"ENSMUSG00000024234","Mtpap",809
"ENSMUSG00000033960","Jcad",15556
"ENSMUSG00000024236","Svil",8082
"ENSMUSG00000097888","Gm26682",19
"ENSMUSG00000050945","Zfp438",239
"ENSMUSG00000063087","Gm10125",127
"ENSMUSG00000103138","Gm2238",33
"ENSMUSG00000024238","Zeb1",5490
"ENSMUSG00000041225","Arhgap12",1332
"ENSMUSG00000006740","Kif5b",10875
"ENSMUSG00000024240","Epc1",1874
"ENSMUSG00000101320","Gm28529",149
"ENSMUSG00000073639","Rab18",5332
"ENSMUSG00000061013","Mkx",55
"ENSMUSG00000061802","Armc4",193
"ENSMUSG00000057440","Mpp7",1118
"ENSMUSG00000024283","Wac",3635
"ENSMUSG00000036904","Fzd8",809
"ENSMUSG00000024286","Ccny",5316
"ENSMUSG00000036103","Colec12",7120
"ENSMUSG00000024287","Thoc1",1200
"ENSMUSG00000047879","Usp14",1706
"ENSMUSG00000024290","Rock1",5797
"ENSMUSG00000042942","Greb1l",75
"ENSMUSG00000024293","Esco1",1367
"ENSMUSG00000002477","Snrpd1",724
"ENSMUSG00000002475","Abhd3",247
"ENSMUSG00000024294","Mib1",5183
"ENSMUSG00000097222","1010001N08Rik",124
"ENSMUSG00000005836","Gata6",2027
"ENSMUSG00000041238","Rbbp8",602
"ENSMUSG00000097440","Gm6277",53
"ENSMUSG00000040957","Cables1",797
"ENSMUSG00000049411","Tmem241",318
"ENSMUSG00000024404","Riok3",4049
"ENSMUSG00000024410","3110002H16Rik",1096
"ENSMUSG00000024413","Npc1",6856
"ENSMUSG00000057766","Ankrd29",590
"ENSMUSG00000024421","Lama3",7146
"ENSMUSG00000024424","Ttc39c",202
"ENSMUSG00000024430","Cabyr",24
"ENSMUSG00000044252","Osbpl1a",1085
"ENSMUSG00000024423","Impact",2018
"ENSMUSG00000024420","Zfp521",763
"ENSMUSG00000037013","Ss18",3470
"ENSMUSG00000036743","Psma8",27
"ENSMUSG00000054321","Taf4b",310
"ENSMUSG00000036225","Kctd1",386
"ENSMUSG00000071867","Gm6304",141
"ENSMUSG00000024411","Aqp4",427
"ENSMUSG00000058064","Gm10036",27
"ENSMUSG00000063628","Gm7665",26
"ENSMUSG00000024304","Cdh2",280
"ENSMUSG00000024331","Dsc2",90
"ENSMUSG00000044322","Dsc1",1
"ENSMUSG00000069441","Dsg1a",4
"ENSMUSG00000044393","Dsg2",827
"ENSMUSG00000056124","B4galt6",527
"ENSMUSG00000033382","Trappc8",3024
"ENSMUSG00000033107","Rnf125",518
"ENSMUSG00000024317","Rnf138",779
"ENSMUSG00000042680","Garem1",314
"ENSMUSG00000042514","Klhl14",64
"ENSMUSG00000043168","4930426D05Rik",36
"ENSMUSG00000024302","Dtna",1685
"ENSMUSG00000024277","Mapre2",5579
"ENSMUSG00000024276","Zfp397",1534
"ENSMUSG00000024274","Zscan30",52
"ENSMUSG00000063281","Zfp35",552
"ENSMUSG00000051469","Zfp24",1660
"ENSMUSG00000047989","Ino80c",1120
"ENSMUSG00000000420","Galnt1",5191
"ENSMUSG00000024273","2700062C07Rik",254
"ENSMUSG00000040446","Rprd1a",948
"ENSMUSG00000024270","Slc39a6",1721
"ENSMUSG00000024271","Elp2",1829
"ENSMUSG00000039616","Mocos",677
"ENSMUSG00000034295","Fhod3",130
"ENSMUSG00000024269","Tpgs2",607
"ENSMUSG00000033632","AW554918",608
"ENSMUSG00000024268","Celf4",117
"ENSMUSG00000046636","Gm7729",73
"ENSMUSG00000033628","Pik3c3",1534
"ENSMUSG00000024259","Slc25a46",1523
"ENSMUSG00000092124","B930094E09Rik",16
"ENSMUSG00000024260","Sap130",1446
"ENSMUSG00000041915","Ammecr1l",1651
"ENSMUSG00000024258","Polr2d",820
"ENSMUSG00000024400","Wdr33",2322
"ENSMUSG00000096926","Gm26823",33
"ENSMUSG00000044982","Sft2d3",378
"ENSMUSG00000024395","Lims2",3627
"ENSMUSG00000052229","Gpr17",149
"ENSMUSG00000024384","Iws1",1761
"ENSMUSG00000024386","Proc",16
"ENSMUSG00000097363","Gm26717",25
"ENSMUSG00000024383","Map3k2",2738
"ENSMUSG00000024382","Ercc3",1311
"ENSMUSG00000024381","Bin1",1670
"ENSMUSG00000090523","Gypc",648
"ENSMUSG00000024379","Tslp",84
"ENSMUSG00000038299","Wdr36",1145
"ENSMUSG00000038128","Camk4",221
"ENSMUSG00000024378","Stard4",2597
"ENSMUSG00000042834","Nrep",2245
"ENSMUSG00000087590","Epb41l4aos",119
"ENSMUSG00000024376","Epb41l4a",1649
"ENSMUSG00000005871","Apc",6589
"ENSMUSG00000014504","Srp19",1031
"ENSMUSG00000005873","Reep5",4992
"ENSMUSG00000014503","Pkd2l2",437
"ENSMUSG00000036501","Fam13b",2016
"ENSMUSG00000035984","Nme5",493
"ENSMUSG00000049357","4933408B17Rik",46
"ENSMUSG00000003778","Brd8",2063
"ENSMUSG00000003779","Kif20a",144
"ENSMUSG00000024370","Cdc23",1620
"ENSMUSG00000044201","Cdc25c",15
"ENSMUSG00000034300","Fam53c",1497
"ENSMUSG00000038773","Kdm3b",3923
"ENSMUSG00000038555","Reep2",71
"ENSMUSG00000038418","Egr1",2527
"ENSMUSG00000024360","Etf1",4905
"ENSMUSG00000024359","Hspa9",6203
"ENSMUSG00000037815","Ctnna1",26568
"ENSMUSG00000024357","Sil1",1393
"ENSMUSG00000097769","Snhg4",56
"ENSMUSG00000037236","Matr3",4833
"ENSMUSG00000102496","Gm36989",55
"ENSMUSG00000037058","Paip2",5134
"ENSMUSG00000024354","Slc23a1",447
"ENSMUSG00000024353","Mzb1",329
"ENSMUSG00000073600","Prob1",1246
"ENSMUSG00000024352","Spata24",225
"ENSMUSG00000024350","Dnajc18",1352
