"Gene_ID","Gene.name","Count","entrezgene_id"
"ENSMUSG00000034664","Itga2b",551,16399
"ENSMUSG00000034621","Gpatch8",2290,237943
"ENSMUSG00000078640","Gm11627",66,NA
"ENSMUSG00000050288","Fzd2",1002,57265
"ENSMUSG00000086105","Gm11636",35,NA
"ENSMUSG00000086283","2810433D01Rik",118,NA
"ENSMUSG00000020925","Ccdc43",629,52715
"ENSMUSG00000020926","Adam11",122,11488
"ENSMUSG00000034520","Gjc1",821,14615
"ENSMUSG00000020928","Higd1b",490,75689
"ENSMUSG00000020929","Eftud2",2596,20624
"ENSMUSG00000097410","Gm26668",11,NA
"ENSMUSG00000020930","Ccdc103",119,73293
"ENSMUSG00000051378","Kif18b",38,70218
"ENSMUSG00000085338","2410004I01Rik",226,NA
"ENSMUSG00000020935","Dcakd",558,68087
"ENSMUSG00000020936","Nmt1",3512,18107
"ENSMUSG00000020937","Plcd3",354,72469
"ENSMUSG00000056938","Acbd4",1300,NA
"ENSMUSG00000048878","Hexim1",3653,192231
"ENSMUSG00000043372","Hexim2",83,71059
"ENSMUSG00000055805","Fmnl1",2690,57778
"ENSMUSG00000020941","Map3k14",651,53859
"ENSMUSG00000034255","Arhgap27",2419,544817
"ENSMUSG00000085887","Arhgap27os3",66,653030
"ENSMUSG00000085733","Arhgap27os1",35,NA
"ENSMUSG00000034247","Plekhm1",2617,353047
"ENSMUSG00000046215","Rprml",232,104582
"ENSMUSG00000020946","Gosr2",3617,56494
"ENSMUSG00000085154","C130046K22Rik",59,399609
"ENSMUSG00000086794","Gm11642",33,NA
"ENSMUSG00000034187","Nsf",1940,18195
"ENSMUSG00000062421","Arf2",2426,11841
"ENSMUSG00000018411","Mapt",4409,17762
"ENSMUSG00000018412","Kansl1",3058,76719
"ENSMUSG00000020687","Cdc27",1762,217232
"ENSMUSG00000061086","Myl4",3413,17896
"ENSMUSG00000020689","Itgb3",1386,16416
"ENSMUSG00000020691","Mettl2",433,52686
"ENSMUSG00000081965","Gm11620",31,NA
"ENSMUSG00000099681","1700052K11Rik",410,NA
"ENSMUSG00000020694","Tlk2",1915,24086
"ENSMUSG00000020695","Mrc2",3970,17534
"ENSMUSG00000078627","10-Mar",48,NA
"ENSMUSG00000053580","Tanc2",1673,77097
"ENSMUSG00000019590","Cyb561",4293,13056
"ENSMUSG00000103469","Gm9910",171,NA
"ENSMUSG00000085297","Gm11651",45,100379610
"ENSMUSG00000020681","Ace",54393,11421
"ENSMUSG00000101605","Ace3",24,217246
"ENSMUSG00000049354","Dcaf7",4261,71833
"ENSMUSG00000001983","Taco1",267,70207
"ENSMUSG00000020700","Map3k3",4810,26406
"ENSMUSG00000040699","Limd2",3493,67803
"ENSMUSG00000069631","Strada",675,72149
"ENSMUSG00000078622","Ccdc47",6500,67163
"ENSMUSG00000020705","Ddx42",3797,72047
"ENSMUSG00000020706","Ftsj3",1262,56095
"ENSMUSG00000020708","Psmc5",2650,19184
"ENSMUSG00000078619","Smarcd2",3453,83796
"ENSMUSG00000040592","Cd79b",1050,15985
"ENSMUSG00000001027","Scn4a",93,110880
"ENSMUSG00000009210","Prr29",178,75573
"ENSMUSG00000001029","Icam2",4213,15896
"ENSMUSG00000020715","Ern1",2864,78943
"ENSMUSG00000065126","Snord104",79,NA
"ENSMUSG00000040548","Tex2",1687,21763
"ENSMUSG00000020717","Pecam1",29973,18613
"ENSMUSG00000040528","Milr1",120,380732
"ENSMUSG00000020718","Polg2",173,50776
"ENSMUSG00000020719","Ddx5",43813,13207
"ENSMUSG00000018372","Cep95",344,320162
"ENSMUSG00000018363","Smurf2",7585,66313
"ENSMUSG00000018362","Kpna2",1245,16647
"ENSMUSG00000078607","1810010H24Rik",1704,69066
"ENSMUSG00000040481","Bptf",6100,207165
"ENSMUSG00000018433","Nol11",766,68979
"ENSMUSG00000040430","Pitpnc1",6873,71795
"ENSMUSG00000020720","Psmd12",1890,66997
"ENSMUSG00000020721","Helz",2398,78455
"ENSMUSG00000050965","Prkca",860,18750
"ENSMUSG00000020728","Cep112",167,76380
"ENSMUSG00000000142","Axin2",1198,12006
"ENSMUSG00000020599","Rgs9",733,19739
"ENSMUSG00000056687","Gm11696",128,100036768
"ENSMUSG00000020611","Gna13",6347,14674
"ENSMUSG00000020610","Amz2",1118,13929
"ENSMUSG00000041920","Slc16a6",434,104681
"ENSMUSG00000020604","Arsg",315,74008
"ENSMUSG00000041895","Wipi1",1379,52639
"ENSMUSG00000020612","Prkar1a",12432,19084
"ENSMUSG00000020614","Fam20a",293,208659
"ENSMUSG00000020620","Abca8b",1489,27404
"ENSMUSG00000041828","Abca8a",5674,217258
"ENSMUSG00000041797","Abca9",812,217262
"ENSMUSG00000044749","Abca6",207,76184
"ENSMUSG00000018800","Abca5",5328,217265
"ENSMUSG00000020623","Map2k6",216,26399
"ENSMUSG00000041695","Kcnj2",1304,16518
"ENSMUSG00000000567","Sox9",38,20682
"ENSMUSG00000087259","2610035D17Rik",18,72386
"ENSMUSG00000087259","2610035D17Rik",18,115487747
"ENSMUSG00000041654","Slc39a11",576,69806
"ENSMUSG00000047904","Sstr2",28,20606
"ENSMUSG00000018661","Cog1",1525,16834
"ENSMUSG00000041629","Fam104a",1212,NA
"ENSMUSG00000041623","D11Wsu47e",557,276852
"ENSMUSG00000041598","Cdc42ep4",3535,56699
"ENSMUSG00000041592","Sdk2",266,237979
"ENSMUSG00000057322","Rpl38",3307,67671
"ENSMUSG00000034714","Ttyh2",784,117160
"ENSMUSG00000034706","Dnaic2",505,NA
"ENSMUSG00000010021","Kif19a",504,286942
"ENSMUSG00000000202","Btbd17",16,72014
"ENSMUSG00000051043","Gprc5c",705,70355
"ENSMUSG00000034652","Cd300a",629,217303
"ENSMUSG00000063193","Cd300lb",426,217304
"ENSMUSG00000058728","Cd300c",45,387565
"ENSMUSG00000034641","Cd300ld",150,217305
"ENSMUSG00000044811","Cd300c2",454,140497
"ENSMUSG00000069607","Cd300ld3",32,382551
"ENSMUSG00000048498","Cd300e",113,217306
"ENSMUSG00000020732","Rab37",106,58222
"ENSMUSG00000047798","Cd300lf",808,246746
"ENSMUSG00000020733","Slc9a3r1",2397,NA
"ENSMUSG00000015542","Nat9",649,66176
"ENSMUSG00000045980","Tmem104",855,320534
"ENSMUSG00000020734","Grin2c",670,14813
"ENSMUSG00000018861","Fdxr",331,14149
"ENSMUSG00000044788","Fads6",338,328035
"ENSMUSG00000034586","Hid1",1380,217310
"ENSMUSG00000050910","Cdr2l",1356,237988
"ENSMUSG00000018858","Mrpl58",961,68572
"ENSMUSG00000085072","Ict1os",24,NA
"ENSMUSG00000034566","Atp5h",3561,NA
"ENSMUSG00000016940","Kctd2",1867,70382
"ENSMUSG00000045775","Slc16a5",35,217316
"ENSMUSG00000057219","Armc7",354,276905
"ENSMUSG00000020736","Nt5c",1126,50773
"ENSMUSG00000020737","Hn1",1312,NA
"ENSMUSG00000020738","Sumo2",2902,170930
"ENSMUSG00000020739","Nup85",998,445007
"ENSMUSG00000020740","Gga3",1316,260302
"ENSMUSG00000046756","Mrps7",1045,50529
"ENSMUSG00000020743","Mif4gd",1161,69674
"ENSMUSG00000020744","Slc25a19",504,67283
"ENSMUSG00000059923","Grb2",4441,14784
"ENSMUSG00000084277","Gm11702",60,NA
"ENSMUSG00000020747","Tmem94",3026,71947
"ENSMUSG00000034471","Caskin2",6844,140721
"ENSMUSG00000020781","Tsen54",592,76265
"ENSMUSG00000020782","Llgl2",2648,217325
"ENSMUSG00000034427","Myo15b",85,217328
"ENSMUSG00000020752","Recql5",713,170472
"ENSMUSG00000048442","Smim5",289,66528
"ENSMUSG00000075420","Smim6",108,68528
"ENSMUSG00000020755","Sap30bp",1178,57230
"ENSMUSG00000020758","Itgb4",1264,192897
"ENSMUSG00000020766","Galk1",1066,14635
"ENSMUSG00000016559","H3f3b",15523,15081
"ENSMUSG00000020770","Unk",1437,217331
"ENSMUSG00000057948","Unc13d",2988,70450
"ENSMUSG00000034341","Wbp2",6402,22378
"ENSMUSG00000020773","Trim47",1232,217333
"ENSMUSG00000054517","Trim65",1114,338364
"ENSMUSG00000020775","Mrpl38",1013,60441
"ENSMUSG00000020776","Fbf1",1829,217335
"ENSMUSG00000020777","Acox1",5993,11430
"ENSMUSG00000020778","Ten1",409,69535
"ENSMUSG00000034282","Evpl",819,14027
"ENSMUSG00000020780","Srp68",2529,217337
"ENSMUSG00000020792","Exoc7",1583,53413
"ENSMUSG00000034227","Foxj1",3898,15223
"ENSMUSG00000052949","Rnf157",226,217340
"ENSMUSG00000050628","Ubald2",1140,319370
"ENSMUSG00000086826","Gm11739",53,NA
"ENSMUSG00000015869","Prpsap1",1679,67763
"ENSMUSG00000061878","Sphk1",385,20698
"ENSMUSG00000020802","Ube2o",2398,217342
"ENSMUSG00000020806","Rhbdf2",1676,217344
"ENSMUSG00000020810","Cygb",1334,114886
"ENSMUSG00000075410","Prcd",71,100038570
"ENSMUSG00000020812","1810032O08Rik",126,NA
"ENSMUSG00000057286","St6galnac2",2175,20446
"ENSMUSG00000057286","St6galnac2",2175,NA
"ENSMUSG00000110170","St6galnac2",145,20446
"ENSMUSG00000110170","St6galnac2",145,NA
"ENSMUSG00000020814","Mxra7",1703,67622
"ENSMUSG00000056962","Jmjd6",1304,107817
"ENSMUSG00000090266","Mettl23",382,74319
"ENSMUSG00000034120","Srsf2",6324,20382
"ENSMUSG00000020818","Mfsd11",1084,69900
"ENSMUSG00000086859","Snhg20",430,76972
"ENSMUSG00000087057","Gm11730",80,NA
"ENSMUSG00000020823","Sec14l1",7972,74136
"ENSMUSG00000059248","9-Sep",5016,NA
"ENSMUSG00000085419","Gm11734",18,NA
"ENSMUSG00000025571","Tnrc6c",3050,217351
"ENSMUSG00000025572","Tmc6",1522,217353
"ENSMUSG00000050106","Tmc8",359,217356
"ENSMUSG00000048277","Syngr2",3052,20973
"ENSMUSG00000025574","Tk1",223,21877
"ENSMUSG00000017718","Afmid",83,71562
"ENSMUSG00000017716","Birc5",78,11799
"ENSMUSG00000017713","Tha1",258,71776
"ENSMUSG00000053113","Socs3",1518,12702
"ENSMUSG00000017715","Pgs1",2764,74451
"ENSMUSG00000033987","Dnah17",114,69926
"ENSMUSG00000017132","Cyth1",2296,19157
"ENSMUSG00000033909","Usp36",1819,72344
"ENSMUSG00000017466","Timp2",27358,21858
"ENSMUSG00000033880","Lgals3bp",4230,19039
"ENSMUSG00000025575","Cant1",2609,76025
"ENSMUSG00000017446","C1qtnf1",645,56745
"ENSMUSG00000033857","Engase",348,217364
"ENSMUSG00000025576","Rbfox3",128,52897
"ENSMUSG00000025577","Cbx2",230,12416
"ENSMUSG00000025578","Cbx8",370,30951
"ENSMUSG00000039989","Cbx4",1417,12418
"ENSMUSG00000039976","Tbc1d16",2193,207592
"ENSMUSG00000039963","Ccdc40",1152,207607
"ENSMUSG00000025579","Gaa",4752,14387
"ENSMUSG00000025580","Eif4a3",2810,192170
"ENSMUSG00000013483","Card14",36,170720
"ENSMUSG00000005043","Sgsh",1521,27029
"ENSMUSG00000039908","Slc26a11",452,268512
"ENSMUSG00000070327","Rnf213",5660,672511
"ENSMUSG00000109408","A930037H05Rik",68,78439
"ENSMUSG00000039850","Endov",890,338371
"ENSMUSG00000025582","Nptx1",3251,18164
"ENSMUSG00000025583","Rptor",2124,74370
"ENSMUSG00000085081","Rptoros",38,NA
"ENSMUSG00000025371","Chmp6",967,208092
"ENSMUSG00000085207","Gm11767",28,102640451
"ENSMUSG00000086924","Gm11766",25,NA
"ENSMUSG00000025372","Baiap2",2522,108100
"ENSMUSG00000025375","Aatk",979,11302
"ENSMUSG00000039781","Cep131",547,12009
"ENSMUSG00000025377","Tepsin",445,78777
"ENSMUSG00000078572","Ndufaf8",364,208501
"ENSMUSG00000061306","Slc38a10",5656,72055
"ENSMUSG00000075389","2810410L24Rik",259,NA
"ENSMUSG00000043993","2900052L18Rik",226,NA
"ENSMUSG00000039741","Bahcc1",1896,268515
"ENSMUSG00000085501","Gm11772",40,NA
"ENSMUSG00000062825","Actg1",27927,11465
"ENSMUSG00000043644","0610009L18Rik",81,66838
"ENSMUSG00000025384","Faap100",592,71885
"ENSMUSG00000039703","Nploc4",2556,217365
"ENSMUSG00000039670","Oxld1",87,66431
"ENSMUSG00000049957","Ccdc137",792,67291
"ENSMUSG00000057594","Arl16",314,70317
"ENSMUSG00000025793","Hgs",2529,15239
"ENSMUSG00000039640","Mrpl12",899,56282
"ENSMUSG00000097658","Gm16755",18,NA
"ENSMUSG00000086929","Gm11788",14,NA
"ENSMUSG00000025792","Slc25a10",2652,27376
"ENSMUSG00000025127","Gcgr",69,14527
"ENSMUSG00000061111","Mcrip1",1614,192173
"ENSMUSG00000025130","P4hb",15843,18453
"ENSMUSG00000025132","Arhgdia",18100,192662
"ENSMUSG00000025134","Alyref",1275,21681
"ENSMUSG00000025135","Anapc11",1509,66156
"ENSMUSG00000025137","Pcyt2",1428,68671
"ENSMUSG00000025138","Sirt7",1754,209011
"ENSMUSG00000051510","Mafg",2917,17134
"ENSMUSG00000097062","Gm17586",84,NA
"ENSMUSG00000025140","Pycr1",63,209027
"ENSMUSG00000025141","Myadml2",17,68515
"ENSMUSG00000042988","Notum",295,77583
"ENSMUSG00000053613","Notumos",50,NA
"ENSMUSG00000025142","Aspscr1",1567,68938
"ENSMUSG00000025144","Cenpx",690,20892
"ENSMUSG00000025145","Lrrc45",1758,217366
"ENSMUSG00000018012","Rac3",814,170758
"ENSMUSG00000039450","Dcxr",2681,67880
"ENSMUSG00000025150","Cbr2",122600,12409
"ENSMUSG00000078249","Hmga1b",514,111241
"ENSMUSG00000083618","Gm11771",65,NA
"ENSMUSG00000025158","Rfng",902,19719
"ENSMUSG00000025156","Gps1",2153,209318
"ENSMUSG00000025155","Dus1l",1035,68730
"ENSMUSG00000025153","Fasn",25496,14104
"ENSMUSG00000048445","Ccdc57",269,71276
"ENSMUSG00000025161","Slc16a3",645,80879
"ENSMUSG00000025162","Csnk1d",6184,104318
"ENSMUSG00000100629","Gm28192",98,NA
"ENSMUSG00000025163","Cd7",156,12516
"ENSMUSG00000039364","Sectm1b",12,58210
"ENSMUSG00000025169","Ogfod3",376,66179
"ENSMUSG00000039307","Hexdc",395,NA
"ENSMUSG00000039294","BC017643",1383,NA
"ENSMUSG00000000056","Narf",994,67608
"ENSMUSG00000039275","Foxk2",1989,68837
"ENSMUSG00000025173","Wdr45b",1658,66840
"ENSMUSG00000025170","Rab40b",158,217371
"ENSMUSG00000039253","Fn3krp",460,238024
"ENSMUSG00000025175","Fn3k",78,63828
"ENSMUSG00000039230","Tbcd",1915,108903
"ENSMUSG00000039238","Zfp750",144,319530
"ENSMUSG00000046605","B3gntl1",235,210004
"ENSMUSG00000039208","Metrnl",598,210029
"ENSMUSG00000096107","Gm16505",59,NA
"ENSMUSG00000021218","Gdi2",9773,14569
"ENSMUSG00000033799","Fam208b",1872,NA
"ENSMUSG00000033781","Asb13",1450,142688
"ENSMUSG00000063130","Calml3",385,70405
"ENSMUSG00000033765","Calm4",0,80796
"ENSMUSG00000021215","Net1",5552,56349
"ENSMUSG00000033715","Akr1c14",5511,105387
"ENSMUSG00000021213","Akr1c13",307,27384
"ENSMUSG00000071551","Akr1c19",141,432720
"ENSMUSG00000045410","Akr1e1",256,56043
"ENSMUSG00000000078","Klf6",12045,23849
"ENSMUSG00000021193","Pitrm1",1416,69617
"ENSMUSG00000021196","Pfkp",2422,56421
"ENSMUSG00000072421","Gm10357",23,NA
"ENSMUSG00000021147","Wdr37",1861,207615
"ENSMUSG00000058258","Idi1",698,319554
"ENSMUSG00000021149","Gtpbp4",1758,69237
"ENSMUSG00000033499","Larp4b",6132,217980
"ENSMUSG00000048264","Dip2c",2209,208440
"ENSMUSG00000021156","Zmynd11",7238,66505
"ENSMUSG00000046159","Chrm3",332,12671
"ENSMUSG00000021313","Ryr2",1290,20191
"ENSMUSG00000021311","Mtr",858,238505
"ENSMUSG00000052374","Actn2",859,11472
"ENSMUSG00000050244","Heatr1",1514,217995
"ENSMUSG00000057554","Lgals8",2827,56048
"ENSMUSG00000095105","Edaradd",44,171211
"ENSMUSG00000057069","Ero1lb",763,NA
"ENSMUSG00000097715","Gpr137b-ps",756,NA
"ENSMUSG00000061724","Gm2423",38,NA
"ENSMUSG00000021306","Gpr137b",1575,83924
"ENSMUSG00000005397","Nid1",6631,18073
"ENSMUSG00000019726","Lyst",2240,17101
"ENSMUSG00000021303","Gng4",81,14706
"ENSMUSG00000039242","B3galnt2",1603,97884
"ENSMUSG00000039233","Tbce",830,70430
"ENSMUSG00000021302","Ggps1",934,14593
"ENSMUSG00000039219","Arid4b",3117,94246
"ENSMUSG00000021301","Hecw1",14,94253
"ENSMUSG00000015672","Mrpl32",469,75398
"ENSMUSG00000015671","Psma2",2779,19166
"ENSMUSG00000039182","AW209491",434,105351
"ENSMUSG00000097806","Gm6556",20,NA
"ENSMUSG00000021318","Gli3",232,14634
"ENSMUSG00000041324","Inhba",69,16323
"ENSMUSG00000055137","Sugct",79,192136
"ENSMUSG00000012429","Mplkip",340,66308
"ENSMUSG00000041297","Cdk13",3234,69562
"ENSMUSG00000008859","Rala",2986,56044
"ENSMUSG00000075054","Yae1d1",889,67008
"ENSMUSG00000075053","Vdac3-ps1",14,NA
"ENSMUSG00000041236","Vps41",2046,218035
"ENSMUSG00000021314","Amph",435,218038
"ENSMUSG00000076746","Tcrg-V6",33,NA
"ENSMUSG00000076749","Tcrg-C1",153,NA
"ENSMUSG00000076752","Tcrg-C2",40,NA
"ENSMUSG00000076754","Trgv2",11,NA
"ENSMUSG00000076757","Tcrg-C4",50,NA
"ENSMUSG00000003062","Stard3nl",1595,76205
"ENSMUSG00000002808","Epdr1",448,105298
"ENSMUSG00000021319","Sfrp4",58,20379
"ENSMUSG00000047462","A530099J19Rik",131,NA
"ENSMUSG00000053101","Gpr141",170,353346
"ENSMUSG00000041112","Elmo1",2010,140580
"ENSMUSG00000021322","Aoah",63,27052
"ENSMUSG00000021326","Trim27",1259,19720
"ENSMUSG00000036721","Zscan12",250,22758
"ENSMUSG00000021327","Zkscan3",2100,72739
"ENSMUSG00000055313","Pgbd1",98,319207
"ENSMUSG00000022228","Zscan26",2938,432731
"ENSMUSG00000059395","Nkapl",58,66707
"ENSMUSG00000054931","Zkscan4",91,544922
"ENSMUSG00000078139","AK157302",387,NA
"ENSMUSG00000079941","Gm11273",103,NA
"ENSMUSG00000063894","Zkscan8",1338,93681
"ENSMUSG00000006720","Zfp184",38,193452
"ENSMUSG00000006179","Prss16",22,54373
"ENSMUSG00000060639","Hist1h4i",85,NA
"ENSMUSG00000046351","Zfp322a",956,218100
"ENSMUSG00000036376","Abt1",512,30946
"ENSMUSG00000085024","C230035I16Rik",43,320842
"ENSMUSG00000060981","Hist1h4h",54,NA
"ENSMUSG00000058385","Hist1h2bg",20,NA
"ENSMUSG00000071478","Hist1h2ad",19,NA
"ENSMUSG00000099583","Hist1h3d",25,NA
"ENSMUSG00000047246","Hist1h2be",153,NA
"ENSMUSG00000051627","Hist1h1e",18,NA
"ENSMUSG00000018102","Hist1h2bc",1074,NA
"ENSMUSG00000006611","Hfe",1084,15216
"ENSMUSG00000036181","Hist1h1c",1561,NA
"ENSMUSG00000021338","Carmil1",3016,68732
"ENSMUSG00000016756","Cmah",1253,12763
"ENSMUSG00000036006","Ripor2",1118,193385
"ENSMUSG00000085603","Gm11346",78,NA
"ENSMUSG00000006715","Gmnn",316,57441
"ENSMUSG00000019132","BC005537",9923,79555
"ENSMUSG00000006717","Acot13",635,66834
"ENSMUSG00000035958","Tdp2",499,56196
"ENSMUSG00000006711","D130043K22Rik",120,210108
"ENSMUSG00000035936","Aldh5a1",620,214579
"ENSMUSG00000086448","9330162012Rik",64,NA
"ENSMUSG00000021340","Gpld1",753,14756
"ENSMUSG00000021339","Mrs2",893,380836
"ENSMUSG00000035910","Dcdc2a",358,195208
"ENSMUSG00000061330","Gm6436",49,NA
"ENSMUSG00000085936","2610307P16Rik",115,NA
"ENSMUSG00000076431","Sox4",1603,20677
"ENSMUSG00000006191","Cdkal1",404,68916
"ENSMUSG00000016477","E2f3",348,13557
"ENSMUSG00000038732","Mboat1",500,218121
"ENSMUSG00000049115","Agtr1a",490,11607
"ENSMUSG00000038462","Uqcrfs1",1792,66694
"ENSMUSG00000069255","Dusp22",441,105352
"ENSMUSG00000021356","Irf4",527,16364
"ENSMUSG00000021357","Exoc2",2131,66482
"ENSMUSG00000090863","A530084C06Rik",42,NA
"ENSMUSG00000038415","Foxq1",218,15220
"ENSMUSG00000087220","Gm11377",27,NA
"ENSMUSG00000038408","1700018A04Rik",41,71307
"ENSMUSG00000038402","Foxf2",1136,14238
"ENSMUSG00000050295","Foxc1",231,17300
"ENSMUSG00000038372","Gmds",277,218138
"ENSMUSG00000044951","Mylk4",371,238564
"ENSMUSG00000021400","Wrnip1",1513,78903
"ENSMUSG00000044734","Serpinb1a",871,66222
"ENSMUSG00000042842","Serpinb6b",3147,20708
"ENSMUSG00000045827","Serpinb9",3708,20723
"ENSMUSG00000021403","Serpinb9b",46,20706
"ENSMUSG00000051029","Serpinb1b",43,282663
"ENSMUSG00000060147","Serpinb6a",4629,20719
"ENSMUSG00000085457","1110046J04Rik",72,68808
"ENSMUSG00000046949","Nqo2",794,18105
"ENSMUSG00000021408","Ripk1",1301,19766
"ENSMUSG00000091462","Gm17084",9,NA
"ENSMUSG00000038286","Bphl",979,68021
"ENSMUSG00000058672","Tubb2a",1869,22151
"ENSMUSG00000045136","Tubb2b",224,73710
"ENSMUSG00000071451","Psmg4",239,69666
"ENSMUSG00000038267","Slc22a23",5319,73102
"ENSMUSG00000021411","Pxdc1",6073,66895
"ENSMUSG00000086786","Gm15908",144,101056149
"ENSMUSG00000021413","Prpf4b",3485,19134
"ENSMUSG00000085962","Gm16984",36,NA
"ENSMUSG00000021417","Eci2",2168,23986
"ENSMUSG00000059288","Cdyl",741,12593
"ENSMUSG00000021418","Rpp40",143,208366
"ENSMUSG00000046573","Lyrm4",221,380840
"ENSMUSG00000021420","Fars2",600,69955
"ENSMUSG00000039114","Nrn1",789,68404
"ENSMUSG00000039109","F13a1",809,74145
"ENSMUSG00000021423","Ly86",376,17084
"ENSMUSG00000039087","Rreb1",3182,68750
"ENSMUSG00000021427","Ssr1",6430,107513
"ENSMUSG00000044566","Cage1",74,71213
"ENSMUSG00000021428","Riok1",793,71340
"ENSMUSG00000103789","Gm10129",23,NA
"ENSMUSG00000054889","Dsp",5607,109620
"ENSMUSG00000021431","Snrnp48",481,67797
"ENSMUSG00000039004","Bmp6",6169,12161
"ENSMUSG00000038991","Txndc5",6764,105245
"ENSMUSG00000038982","Bloc1s5",530,17828
"ENSMUSG00000001707","Eef1e1",330,66143
"ENSMUSG00000021432","Slc35b3",591,108652
"ENSMUSG00000097151","Gm26514",30,NA
"ENSMUSG00000021359","Tfap2a",31,21418
"ENSMUSG00000021360","Gcnt2",4062,14538
"ENSMUSG00000086693","A730081D07Rik",24,102633880
"ENSMUSG00000038683","Pak1ip1",1153,68083
"ENSMUSG00000021361","Tmem14c",1782,66154
"ENSMUSG00000021363","Mak",413,17152
"ENSMUSG00000091264","Smim13",1228,108934
"ENSMUSG00000021365","Nedd9",6257,18003
"ENSMUSG00000087370","Tmem170b",1786,621976
"ENSMUSG00000058022","Adtrp",32,109254
"ENSMUSG00000021366","Hivep1",3949,110521
"ENSMUSG00000021367","Edn1",1670,13614
"ENSMUSG00000054728","Phactr1",4842,218194
"ENSMUSG00000021368","Tbc1d7",143,67046
"ENSMUSG00000051335","Gfod1",1666,328232
"ENSMUSG00000054021","Sirt5",308,68346
"ENSMUSG00000063200","Nol7",2161,70078
"ENSMUSG00000038546","Ranbp9",2235,56705
"ENSMUSG00000021371","Mcur1",1948,76137
"ENSMUSG00000015396","Cd83",593,12522
"ENSMUSG00000038518","Jarid2",1474,16468
"ENSMUSG00000057531","Dtnbp1",1215,94245
"ENSMUSG00000078915","Hsp25-ps1",10,NA
"ENSMUSG00000038175","Mylip",2025,218203
"ENSMUSG00000000253","Gmpr",514,66355
"ENSMUSG00000046876","Atxn1",2032,20238
"ENSMUSG00000038152","5033430I15Rik",60,76000
"ENSMUSG00000063529","Stmnd1",369,380842
"ENSMUSG00000038132","Rbm24",365,666794
"ENSMUSG00000021373","Cap2",341,67252
"ENSMUSG00000069237","Fam8a1",3566,97863
"ENSMUSG00000021374","Nup153",3739,218210
"ENSMUSG00000021375","Kif13a",4836,16553
"ENSMUSG00000051606","2010001K21Rik",211,NA
"ENSMUSG00000044231","Nhlrc1",220,105193
"ENSMUSG00000021376","Tpmt",82,22017
"ENSMUSG00000038080","Kdm1b",1008,218214
"ENSMUSG00000021377","Dek",3873,110052
"ENSMUSG00000038068","Rnf144b",1762,218215
"ENSMUSG00000021379","Id4",828,15904
"ENSMUSG00000050954","Zfp169",263,67911
"ENSMUSG00000097375","6720427I07Rik",180,NA
"ENSMUSG00000038042","Ptpdc1",451,218232
"ENSMUSG00000038025","Phf2",4468,18676
"ENSMUSG00000086889","Phf2os1",70,NA
"ENSMUSG00000038014","Fam120a",8952,218236
"ENSMUSG00000097059","Fam120aos",403,NA
"ENSMUSG00000037989","Wnk2",165,75607
"ENSMUSG00000037966","Ninj1",810,18081
"ENSMUSG00000037960","Card19",845,68480
"ENSMUSG00000021384","Susd3",131,66329
"ENSMUSG00000037946","Fgd3",565,30938
"ENSMUSG00000037933","Bicd2",4894,76895
"ENSMUSG00000021385","Ippk",604,75678
"ENSMUSG00000021391","Cenpp",35,66336
"ENSMUSG00000043631","Ecm2",909,407800
"ENSMUSG00000021388","Aspn",739,66695
"ENSMUSG00000048368","Omd",79,27047
"ENSMUSG00000021390","Ogn",11158,18295
"ENSMUSG00000021392","Nol8",959,70930
"ENSMUSG00000037851","Iars",2043,NA
"ENSMUSG00000037816","Fbxw17",477,109082
"ENSMUSG00000021395","Spin1",4224,20729
"ENSMUSG00000021396","Nxnl2",20,75124
"ENSMUSG00000091383","Hist1h2al",186,NA
"ENSMUSG00000067586","S1pr3",2294,13610
"ENSMUSG00000062248","Cks2",130,66197
"ENSMUSG00000035139","Secisbp2",931,75420
"ENSMUSG00000021451","Sema4d",1269,20354
"ENSMUSG00000021453","Gadd45g",583,23882
"ENSMUSG00000047842","Diras2",351,68203
"ENSMUSG00000021457","Syk",2864,20963
"ENSMUSG00000021460","Auh",1004,11992
"ENSMUSG00000056749","Nfil3",340,18030
"ENSMUSG00000021464","Ror2",118,26564
"ENSMUSG00000021468","Sptlc1",2085,268656
"ENSMUSG00000021474","Sfxn1",880,14057
"ENSMUSG00000034987","Hrh2",71,15466
"ENSMUSG00000025867","Cplx2",948,12890
"ENSMUSG00000025872","Thoc3",852,73666
"ENSMUSG00000086567","Gm2830",519,NA
"ENSMUSG00000043183","Simc1",313,319719
"ENSMUSG00000025871","4833439L19Rik",4416,97820
"ENSMUSG00000025870","Arl10",609,56795
"ENSMUSG00000025869","Nop16",482,28126
"ENSMUSG00000025868","Higd2a",1211,67044
"ENSMUSG00000047547","Cltb",4780,74325
