"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000029522",294.59139289503,1.0582147145366,0.224879027965694,4.70570654858058,2.52988213060862e-06,0.000175336225725561
"ENSMUSG00000079278",37.5980164202002,1.8851603464198,0.317848621746177,5.93100053749872,3.01094227908779e-09,7.93430336512743e-07
"ENSMUSG00000061578",14.8447335636765,-1.85981200061237,0.58950548085989,-3.15486803939385,0.00160570713576181,0.0215093334746807
"ENSMUSG00000066861",37.7004795012851,-1.30685459504915,0.34910724038841,-3.74341876609368,0.000181533309080323,0.00454237278581551
"ENSMUSG00000052776",191.764849611475,-1.13216146889872,0.246681785901874,-4.58956247928687,4.44176035497678e-06,0.000281617625513847
"ENSMUSG00000029608",19.0853472811071,-4.61151232511497,1.00868990619617,-4.57178395142788,4.83589407019923e-06,0.000302533352257634
"ENSMUSG00000034310",106.912862514766,1.78994632710305,0.35533074934072,5.03740903488964,4.71875689855809e-07,4.62685087756873e-05
"ENSMUSG00000047592",56.4591706744112,-1.9520740789601,0.375480765108244,-5.19886572191615,2.00508300785784e-07,2.43278596600881e-05
"ENSMUSG00000025854",676.694601528996,-1.25330581170195,0.364753580469271,-3.43603429496022,0.000590296244354252,0.0103402118201094
"ENSMUSG00000050822",36.0610339432885,-1.0289291730281,0.295748402112957,-3.47906925507281,0.000503158536782918,0.00938691230403087
"ENSMUSG00000029581",1153.3870253021,-1.33930025280963,0.246822904121023,-5.42615871723531,5.75797620007412e-08,8.90901546919725e-06
"ENSMUSG00000029664",39.6797673825536,-1.0807262777703,0.350677491772595,-3.0818239069393,0.00205736506031993,0.0255316127610711
"ENSMUSG00000092035",96.3660410891877,1.08229288014934,0.321786403809126,3.36338909083095,0.000769917657926204,0.0126356094702555
"ENSMUSG00000068794",51.7650535671451,-1.75227800057585,0.371068123104468,-4.72225419396245,2.33244905613801e-06,0.000162548567486643
"ENSMUSG00000029695",166.345185733071,1.23899787766155,0.30011313092293,4.12843607959204,3.65238940332555e-05,0.00139360966712863
