"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000067149",13217.7732866468,-2.13816112840359,0.488482507459009,-4.37714983802774,1.20241316383543e-05,0.000269013009629418
"ENSMUSG00000029368",25.675407969679,2.20812867579367,0.839677481363761,2.62973430251737,0.00854516246716761,0.0448351673746654
"ENSMUSG00000029371",75.6219272136618,2.10639470136528,0.547436636307322,3.84774156799908,0.00011921170862806,0.0016809928130791
"ENSMUSG00000029417",75.4065970560472,-1.31610384645664,0.385496864887061,-3.4140455249674,0.000640058798322126,0.00628512902851607
"ENSMUSG00000034855",83.1303521640573,-1.28371486122768,0.341048325180966,-3.7640262873202,0.000167199295948409,0.00218490859450796
"ENSMUSG00000035273",343.61208516204,-1.13546601708966,0.234439130228507,-4.84332976317956,1.27681119110913e-06,4.64263424557468e-05
"ENSMUSG00000029306",16.7304818926456,-7.0527424572399,2.36151699787707,-2.98653046477332,0.00282162722984369,0.019283865513158
"ENSMUSG00000029304",7365.48708293191,-2.81934769647765,0.836409848231009,-3.37077295591452,0.000749576072655957,0.00706419805563938
"ENSMUSG00000092486",45.9826799305485,-1.50035932682923,0.314574488328852,-4.76948825316304,1.84694512368845e-06,6.24294122494404e-05
"ENSMUSG00000041827",51.1979575518097,-1.21198955098718,0.357201892327902,-3.3930098832584,0.000691291440062799,0.00664193099364596
"ENSMUSG00000061578",14.8447335636765,-2.17149332721902,0.623548757035877,-3.48247559267299,0.000496800506257441,0.00519934795982319
"ENSMUSG00000029602",27.9266185766069,-2.24373847134537,0.596150978849436,-3.76370844123372,0.00016741205971531,0.00218616334046645
